joint_number,joint_length,wall_thickness,dist_upstream_weld,dist_downstream_weld,log_distance,event_type,orientation,depth_percent,depth_inches,Metal Loss Depth + Tolerance[%],Dimension Classification,Metal Loss Depth Tolerance [%] (includes seamless and HAZ and modified specs),Dent Depth[%],Dent Depth[in],Is any part of the dent affecting the top of the pipe? [Y/N],length,width,clock_position,comments,Anomalies per Joint,Was anomaly sizing reviewed by analyst? [Y/N],Was anomaly sizing/dimensions manually changed? [Y/N],Magnetization Level [kA/m] for MFL survey or Actual WT [in] for UT Survey,elevation,Seam Position[hh:mm],Distance To Seam Weld [in],Tool,pdesign,smys,Pipe Type,Pipe Diameter (O.D.)[in.],safe_pressure_psi,burst_pressure_psi,Effective Area Psafe [PSI],Effective Area Pburst [PSI],erf,rpr,Length Tolerance [in],Width Tolerance [in],inspection_year,feature_id,is_anomaly,distance_ft_original,distance_ft_aligned,event_type_normalized,is_reference,clock_decimal,original_index,corrected_distance
13570,7.388,0.344,3.576,3.816,48716.145,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,11.7,2.0,1:04,EXT ML ( ON SW ),6,N,N,5.97,106.256,01:04,0.0,CMFL,1025,65000,E.R. WELD,24,1432.5,1989.6,1411.4,1960.2,0.716,1.07,1.0,1.2,2022,Metal Loss_48716.1,True,48716.145,48715.388,METAL_LOSS,False,1.0666666666666667,4518,48714.55988155779
13570,7.388,0.344,6.302,1.089,48718.871,Metal Loss,External,24.0,0.082,39.0,GENE,20.0,,,,3.7,3.4,7:09,EXT ML,6,N,N,5.97,104.422,01:04,37.071,CMFL,1025,65000,E.R. WELD,24,1436.7,1995.4,1413.1,1962.6,0.714,1.071,1.0,1.2,2022,Metal Loss_48718.9,True,48718.871,48718.114,METAL_LOSS,False,7.15,4519,48718.132954821354
13570,7.388,0.344,6.48,0.909,48719.052,Metal Loss,External,19.0,0.065,34.0,GENE,20.0,,,,1.8,2.4,3:50,EXT ML,6,N,N,5.97,104.302,01:04,17.383,CMFL,1025,65000,E.R. WELD,24,1517.8,2108.1,1511.4,2099.2,0.675,1.131,1.0,1.2,2022,Metal Loss_48719.1,True,48719.052,48718.295000000006,METAL_LOSS,False,3.8333333333333335,4520,48718.37019849733
13570,7.388,0.344,6.667,0.725,48719.236,Metal Loss,External,13.0,0.044,28.0,GENE,20.0,,,,3.4,2.2,4:46,EXT ML,6,N,N,5.97,104.178,01:04,23.248,CMFL,1025,65000,E.R. WELD,24,1496.6,2078.6,1486.5,2064.6,0.685,1.117,1.0,1.2,2022,Metal Loss_48719.2,True,48719.236,48718.479,METAL_LOSS,False,4.766666666666667,4521,48718.61137438892
13570,7.388,0.344,6.778,0.614,48719.347,Metal Loss,External,21.0,0.072,36.0,GENE,20.0,,,,3.1,5.3,5:50,EXT ML,6,N,N,5.97,104.102,01:04,28.484,CMFL,1025,65000,E.R. WELD,24,1471.7,2044.0,1485.8,2063.6,0.697,1.097,1.0,1.2,2022,Metal Loss_48719.3,True,48719.347,48718.59,METAL_LOSS,False,5.833333333333333,4522,48718.75686636701
13610,9.262,0.344,4.38,4.882,48774.255,Metal Loss,External,13.0,0.044,28.0,GENE,20.0,,,,3.5,2.2,1:06,EXT ML ( NEAR SW ),2,N,N,5.97,104.563,12:52,1.466,CMFL,1025,65000,E.R. WELD,24,1496.3,2078.2,1486.3,2064.3,0.685,1.116,1.0,1.2,2022,Metal Loss_48774.3,True,48774.255,48773.498,METAL_LOSS,False,1.1,4529,48778.816511873345
13610,9.262,0.344,7.513,1.749,48777.388,Metal Loss,External,13.0,0.044,28.0,GENE,15.0,,,,13.7,2.4,12:55,*EXT ML ( ON SW ),2,Y,Y,5.97,106.834,12:52,0.419,CMFL,1025,65000,E.R. WELD,24,1415.9,1966.6,1391.8,1933.0,0.724,1.058,0.8,1.0,2022,Metal Loss_48777.4,True,48777.388,48776.631,METAL_LOSS,False,12.916666666666666,4530,48782.11153509235
13630,14.741,0.344,14.541,0.203,48803.366,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,25.8,5.3,2:02,EXT ML ( ON GW ON SW ),1,N,N,5.97,116.49,UNKN,,CMFL,1025,65000,E.R. WELD,24,1413.4,1963.1,1431.4,1988.1,0.725,1.054,1.0,1.2,2022,Metal Loss_48803.4,True,48803.366,48802.609,METAL_LOSS,False,2.033333333333333,4534,48804.17915768057
13640,40.213,0.344,3.323,36.89,48806.893,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,6.8,1.4,1:55,EXT ML ( ON SW ),1,N,N,5.97,117.29,01:48,0.838,CMFL,1025,65000,E.R. WELD,24,1459.5,2027.1,1442.9,2004.0,0.702,1.089,1.0,1.2,2022,Metal Loss_48806.9,True,48806.893,48806.136,METAL_LOSS,False,1.9166666666666665,4536,48806.71641409494
13650,40.292,0.344,25.991,14.301,48869.774,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,7.4,8.4,2:35,EXT ML ( ON SW ),1,N,N,5.97,138.407,02:52,4.189,CMFL,1025,65000,E.R. WELD,24,1459.5,2027.0,1454.9,2020.7,0.702,1.086,1.0,1.2,2022,Metal Loss_48869.8,True,48869.774,48869.017,METAL_LOSS,False,2.5833333333333335,4539,48858.993627519114
13670,40.105,0.344,14.587,25.518,48938.724,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,5.2,3.5,9:04,EXT ML ( ON SW ),3,N,N,5.97,172.524,08:52,1.257,CMFL,1025,65000,E.R. WELD,24,1474.7,2048.2,1460.8,2028.9,0.695,1.1,1.0,1.2,2022,Metal Loss_48938.7,True,48938.724,48937.967,METAL_LOSS,False,9.066666666666666,4542,48927.661534970706
13670,40.105,0.344,15.6,24.505,48939.738,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,3.5,3.1,9:08,EXT ML ( NEAR SW ),3,N,N,5.97,173.098,08:52,1.676,CMFL,1025,65000,E.R. WELD,24,1501.8,2085.9,1492.9,2073.5,0.683,1.118,1.0,1.2,2022,Metal Loss_48939.7,True,48939.738,48938.981,METAL_LOSS,False,9.133333333333333,4543,48928.67237451689
13670,40.105,0.344,38.005,2.1,48962.142,Metal Loss,External,15.0,0.052,30.0,GENE,20.0,,,,4.3,1.9,9:10,EXT ML ( NEAR SW ),3,N,N,5.97,185.795,08:52,1.885,CMFL,1025,65000,E.R. WELD,24,1471.8,2044.1,1456.9,2023.4,0.697,1.097,1.0,1.2,2022,Metal Loss_48962.1,True,48962.142,48961.385,METAL_LOSS,False,9.166666666666666,4544,48951.00654531854
13710,39.993,0.344,24.747,15.246,49048.251,Dent,,,,,,,1.8,0.432,N,11.37,5.59,4:30,DENT-1.8%OD (0.432IN),0,N,N,5.97,206.183,10:08,35.395,CMFL,1025,65000,E.R. WELD,24,,,,,,,,,2022,Dent_49048.3,True,49048.251,49047.494,DENT,False,4.5,4551,49057.45995049133
13780,17.749,0.344,1.352,16.398,49305.456,Metal Loss,External,15.0,0.052,30.0,GENE,20.0,,,,1.8,2.0,7:46,EXT ML ( NEAR SW ),6,N,N,5.97,211.575,07:32,1.466,CMFL,1025,65000,E.R. WELD,24,1525.2,2118.3,1520.5,2111.9,0.672,1.136,1.0,1.2,2022,Metal Loss_49305.5,True,49305.456,49304.699,METAL_LOSS,False,7.766666666666667,4560,49293.176194929576
13780,17.749,0.344,3.143,14.606,49307.247,Metal Loss,External,13.0,0.044,28.0,GENE,20.0,,,,2.2,3.4,7:40,EXT ML ( ON SW ),6,N,N,5.97,211.622,07:32,0.838,CMFL,1025,65000,E.R. WELD,24,1520.5,2111.8,1515.0,2104.2,0.674,1.134,1.0,1.2,2022,Metal Loss_49307.2,True,49307.247,49306.490000000005,METAL_LOSS,False,7.666666666666667,4561,49297.18500788733
13780,17.749,0.344,7.753,9.997,49311.857,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,9.0,2.1,7:43,EXT ML ( NEAR SW ),6,N,N,5.97,211.705,07:32,1.885,CMFL,1025,65000,E.R. WELD,24,1443.4,2004.7,1476.0,2049.9,0.71,1.078,1.0,1.2,2022,Metal Loss_49311.9,True,49311.857,49311.100000000006,METAL_LOSS,False,7.716666666666667,4562,49307.503616338035
13780,17.749,0.344,9.259,8.491,49313.363,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,1.9,2.0,7:52,EXT ML,6,N,N,5.97,211.732,07:32,2.094,CMFL,1025,65000,E.R. WELD,24,1529.7,2124.6,1526.1,2119.6,0.67,1.14,1.0,1.2,2022,Metal Loss_49313.4,True,49313.363,49312.606,METAL_LOSS,False,7.866666666666667,4563,49310.87451098591
13780,17.749,0.344,10.02,7.73,49314.124,Metal Loss,External,13.0,0.044,28.0,GENE,20.0,,,,11.0,2.6,7:44,EXT ML ( ON SW ),6,N,N,5.97,211.746,07:32,1.676,CMFL,1025,65000,E.R. WELD,24,1424.3,1978.2,1452.4,2017.2,0.72,1.065,1.0,1.2,2022,Metal Loss_49314.1,True,49314.124,49313.367000000006,METAL_LOSS,False,7.733333333333333,4564,49312.57786478874
13780,17.749,0.344,12.116,5.636,49316.217,Metal Loss,External,13.0,0.044,28.0,GENE,20.0,,,,1.5,2.3,7:58,EXT ML,6,N,N,5.97,211.783,07:32,2.723,CMFL,1025,65000,E.R. WELD,24,1533.1,2129.2,1530.1,2125.1,0.669,1.143,1.0,1.2,2022,Metal Loss_49316.2,True,49316.217,49315.46,METAL_LOSS,False,7.966666666666667,4565,49317.262647323936
13790,40.138,0.344,8.602,31.535,49330.459,Metal Loss,External,10.0,0.034,25.0,GENE,20.0,,,,6.9,3.0,12:07,EXT ML ( ON SW ),3,N,N,5.97,212.082,12:04,0.0,CMFL,1025,65000,E.R. WELD,24,1473.4,2046.4,1463.5,2032.7,0.696,1.1,1.0,1.2,2022,Metal Loss_49330.5,True,49330.459,49329.702000000005,METAL_LOSS,False,12.116666666666667,4567,49338.45906130889
13790,40.138,0.344,13.599,26.542,49335.453,Metal Loss,External,11.0,0.038,26.0,GENE,20.0,,,,15.7,3.7,12:02,EXT ML ( ON SW ),3,N,N,5.97,212.207,12:04,1.047,CMFL,1025,65000,E.R. WELD,24,1437.3,1996.2,1444.0,2005.5,0.713,1.07,1.0,1.2,2022,Metal Loss_49335.5,True,49335.453,49334.696,METAL_LOSS,False,12.033333333333333,4568,49343.43800752348
13790,40.138,0.344,15.499,24.642,49337.352,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,3.8,2.3,12:24,EXT ML ( NEAR SW ),3,N,N,5.97,212.254,12:04,2.094,CMFL,1025,65000,E.R. WELD,24,1498.3,2081.0,1488.8,2067.7,0.684,1.115,1.0,1.2,2022,Metal Loss_49337.4,True,49337.352,49336.595,METAL_LOSS,False,12.4,4569,49345.331283226624
13950,40.079,0.344,0.728,39.35,49962.982,Metal Loss,External,21.0,0.072,36.0,GENE,20.0,,,,2.3,2.2,5:31,EXT ML,2,N,N,5.97,205.158,10:36,31.835,CMFL,1025,65000,E.R. WELD,24,1497.8,2080.3,1487.1,2065.4,0.684,1.116,1.0,1.2,2022,Metal Loss_49963.0,True,49962.982,49962.225000000006,METAL_LOSS,False,5.516666666666667,4599,49968.79692831658
13960,40.213,0.344,39.337,0.876,50041.67,Metal Loss,External,15.0,0.052,30.0,GENE,20.0,,,,3.8,2.2,4:36,EXT ML,1,N,N,5.97,200.04,09:44,32.254,CMFL,1025,65000,E.R. WELD,24,1479.0,2054.2,1465.4,2035.3,0.693,1.104,1.0,1.2,2022,Metal Loss_50041.7,True,50041.67,50040.913,METAL_LOSS,False,4.6,4604,50047.20885783204
13980,40.138,0.344,30.016,10.121,50112.687,Metal Loss,External,11.0,0.038,26.0,GENE,20.0,,,,4.1,2.6,1:13,EXT ML ( ON SW ),3,N,N,5.97,190.33,01:04,1.047,CMFL,1025,65000,E.R. WELD,24,1494.9,2076.2,1484.8,2062.2,0.686,1.115,1.0,1.2,2022,Metal Loss_50112.7,True,50112.687,50111.93,METAL_LOSS,False,1.2166666666666668,4607,50117.98354610459
13980,40.138,0.344,32.044,8.097,50114.711,Metal Loss,External,14.0,0.048,29.0,GENE,20.0,,,,2.3,1.7,1:15,EXT ML ( NEAR SW ),3,N,N,5.97,190.022,01:04,1.257,CMFL,1025,65000,E.R. WELD,24,1516.7,2106.5,1510.4,2097.7,0.676,1.13,1.0,1.2,2022,Metal Loss_50114.7,True,50114.711,50113.954000000005,METAL_LOSS,False,1.25,4608,50120.00063756634
13980,40.138,0.344,37.949,2.188,50120.62,Metal Loss,External,14.0,0.048,29.0,GENE,20.0,,,,3.0,1.8,1:17,EXT ML ( NEAR SW ),3,N,N,5.97,189.123,01:04,1.466,CMFL,1025,65000,E.R. WELD,24,1502.6,2087.0,1493.7,2074.6,0.682,1.119,1.0,1.2,2022,Metal Loss_50120.6,True,50120.62,50119.863000000005,METAL_LOSS,False,1.2833333333333332,4609,50125.889468321
14020,40.249,0.344,39.337,0.909,50282.516,Metal Loss,External,22.0,0.076,37.0,GENE,20.0,,,,1.7,2.2,5:23,EXT ML,1,N,N,5.97,166.629,02:12,20.106,CMFL,1025,65000,E.R. WELD,24,1515.0,2104.2,1507.8,2094.1,0.677,1.129,1.0,1.2,2022,Metal Loss_50282.5,True,50282.516,50281.759000000005,METAL_LOSS,False,5.383333333333334,4616,50234.749452657205
14040,40.157,0.344,13.015,27.142,50336.594,Metal Loss,External,19.0,0.065,34.0,GENE,20.0,,,,7.3,2.9,7:41,EXT ML,9,N,N,5.97,156.199,09:20,10.891,CMFL,1025,65000,E.R. WELD,24,1400.2,1944.7,1435.8,1994.2,0.732,1.043,1.0,1.2,2022,Metal Loss_50336.6,True,50336.594,50335.837,METAL_LOSS,False,7.683333333333334,4620,50288.03055206932
14040,40.157,0.344,38.228,1.926,50361.811,Metal Loss,External,16.0,0.055,31.0,GENE,20.0,,,,3.4,3.5,5:38,EXT ML,9,N,N,5.97,149.18,09:20,23.248,CMFL,1025,65000,E.R. WELD,24,1485.8,2063.7,1473.4,2046.4,0.69,1.107,1.0,1.2,2022,Metal Loss_50361.8,True,50361.811,50361.054,METAL_LOSS,False,5.633333333333333,4621,50313.14205737337
14040,40.157,0.344,38.337,1.821,50361.916,Metal Loss,External,16.0,0.055,31.0,GENE,20.0,,,,13.3,5.8,10:19,EXT ML,9,N,N,5.97,149.15,09:20,5.864,CMFL,1025,65000,E.R. WELD,24,1390.3,1930.9,1419.7,1971.8,0.737,1.036,1.0,1.2,2022,Metal Loss_50361.9,True,50361.916,50361.159,METAL_LOSS,False,10.316666666666666,4622,50313.24661810847
14040,40.157,0.344,38.369,1.785,50361.952,Metal Loss,External,16.0,0.055,31.0,GENE,20.0,,,,2.4,2.3,2:34,EXT ML,9,N,N,5.97,149.14,09:20,32.882,CMFL,1025,65000,E.R. WELD,24,1510.1,2097.3,1502.4,2086.6,0.679,1.125,1.0,1.2,2022,Metal Loss_50362.0,True,50361.952,50361.195,METAL_LOSS,False,2.5666666666666664,4623,50313.282467503355
14040,40.157,0.344,38.419,1.736,50362.001,Metal Loss,External,19.0,0.065,34.0,GENE,20.0,,,,10.2,9.1,8:31,EXT ML ( NEAR SW ),9,N,N,5.97,149.127,09:20,5.445,CMFL,1025,65000,E.R. WELD,24,1372.8,1906.7,1398.3,1942.1,0.747,1.025,1.0,1.2,2022,Metal Loss_50362.0,True,50362.001,50361.244,METAL_LOSS,False,8.516666666666667,4624,50313.331262513064
14040,40.157,0.344,38.425,1.732,50362.005,Metal Loss,External,24.0,0.082,39.0,GENE,20.0,,,,2.1,2.8,11:46,EXT ML,9,N,N,5.97,149.125,09:20,15.289,CMFL,1025,65000,E.R. WELD,24,1494.4,2075.5,1482.4,2058.9,0.686,1.115,1.0,1.2,2022,Metal Loss_50362.0,True,50362.005,50361.248,METAL_LOSS,False,11.766666666666667,4625,50313.33524577917
14040,40.157,0.344,38.986,1.168,50362.569,Metal Loss,External,14.0,0.048,29.0,GENE,20.0,,,,2.3,2.4,11:31,EXT ML,9,N,N,5.97,148.969,09:20,13.823,CMFL,1025,65000,E.R. WELD,24,1517.7,2107.9,1511.7,2099.5,0.675,1.13,1.0,1.2,2022,Metal Loss_50362.6,True,50362.569,50361.812000000005,METAL_LOSS,False,11.516666666666667,4626,50313.89688629912
14040,40.157,0.344,39.544,0.614,50363.123,Metal Loss,External,17.0,0.058,32.0,GENE,20.0,,,,2.9,2.1,11:47,EXT ML,9,N,N,5.97,148.814,09:20,15.499,CMFL,1025,65000,E.R. WELD,24,1494.4,2075.5,1483.5,2060.4,0.686,1.113,1.0,1.2,2022,Metal Loss_50363.1,True,50363.123,50362.366,METAL_LOSS,False,11.783333333333333,4627,50314.44856865382
14040,40.157,0.344,39.734,0.423,50363.314,Metal Loss,External,19.0,0.065,34.0,GENE,20.0,,,,1.7,2.0,10:11,EXT ML,9,N,N,5.97,148.761,09:20,5.445,CMFL,1025,65000,E.R. WELD,24,1520.2,2111.4,1514.4,2103.3,0.674,1.133,1.0,1.2,2022,Metal Loss_50363.3,True,50363.314,50362.557,METAL_LOSS,False,10.183333333333334,4628,50314.638769610036
14060,40.164,0.344,0.666,39.498,50374.652,Metal Loss,External,22.0,0.076,37.0,GENE,20.0,,,,5.7,3.9,7:18,EXT ML,41,N,N,5.97,147.851,12:56,35.395,CMFL,1025,65000,E.R. WELD,24,1401.0,1945.8,1371.5,1904.9,0.732,1.044,1.0,1.2,2022,Metal Loss_50374.7,True,50374.652,50373.895,METAL_LOSS,False,7.3,4632,50355.688538346614
14060,40.164,0.344,0.702,39.459,50374.692,Metal Loss,External,14.0,0.048,29.0,GENE,20.0,,,,14.5,4.1,10:34,EXT ML,41,N,N,5.97,147.851,12:56,15.499,CMFL,1025,65000,E.R. WELD,24,1408.0,1955.5,1398.4,1942.3,0.728,1.049,1.0,1.2,2022,Metal Loss_50374.7,True,50374.692,50373.935000000005,METAL_LOSS,False,10.566666666666666,4633,50355.72832918327
14060,40.164,0.344,2.635,37.53,50376.621,Metal Loss,External,13.0,0.044,28.0,GENE,20.0,,,,2.2,2.2,11:21,EXT ML,41,N,N,5.97,147.854,12:56,9.844,CMFL,1025,65000,E.R. WELD,24,1520.3,2111.5,1514.8,2103.9,0.674,1.133,1.0,1.2,2022,Metal Loss_50376.6,True,50376.621,50375.864,METAL_LOSS,False,11.35,4634,50357.64724228088
14060,40.164,0.344,3.104,37.057,50377.093,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,6.4,2.1,11:06,EXT ML,41,N,N,5.97,147.938,12:56,11.729,CMFL,1025,65000,E.R. WELD,24,1462.9,2031.8,1459.1,2026.5,0.701,1.092,1.0,1.2,2022,Metal Loss_50377.1,True,50377.093,50376.336,METAL_LOSS,False,11.1,4635,50358.116774153386
14060,40.164,0.344,3.825,36.335,50377.815,Metal Loss,External,11.0,0.038,26.0,GENE,20.0,,,,3.3,1.3,11:06,EXT ML,41,N,N,5.97,148.066,12:56,11.519,CMFL,1025,65000,E.R. WELD,24,1508.9,2095.6,1501.3,2085.2,0.679,1.124,1.0,1.2,2022,Metal Loss_50377.8,True,50377.815,50377.058000000005,METAL_LOSS,False,11.1,4636,50358.83499875498
14060,40.164,0.344,4.521,35.64,50378.51,Metal Loss,External,17.0,0.058,32.0,GENE,20.0,,,,6.4,2.7,2:47,EXT ML,41,N,N,5.97,148.189,12:56,11.729,CMFL,1025,65000,E.R. WELD,24,1424.6,1978.5,1439.5,1999.3,0.72,1.064,1.0,1.2,2022,Metal Loss_50378.5,True,50378.51,50377.753,METAL_LOSS,False,2.783333333333333,4637,50359.52636454184
14060,40.164,0.344,4.59,35.571,50378.579,Metal Loss,External,14.0,0.048,29.0,GENE,20.0,,,,1.7,1.9,11:23,EXT ML,41,N,N,5.97,148.202,12:56,9.634,CMFL,1025,65000,E.R. WELD,24,1528.7,2123.1,1524.8,2117.7,0.671,1.139,1.0,1.2,2022,Metal Loss_50378.6,True,50378.579,50377.822,METAL_LOSS,False,11.383333333333333,4638,50359.595003735056
14060,40.164,0.344,4.948,35.213,50378.937,Metal Loss,External,14.0,0.048,29.0,GENE,20.0,,,,3.0,2.9,11:29,EXT ML,41,N,N,5.97,148.265,12:56,9.006,CMFL,1025,65000,E.R. WELD,24,1503.8,2088.6,1496.7,2078.8,0.682,1.12,1.0,1.2,2022,Metal Loss_50378.9,True,50378.937,50378.18,METAL_LOSS,False,11.483333333333333,4639,50359.95113172311
14060,40.164,0.344,5.571,34.59,50379.56,Metal Loss,External,10.0,0.034,25.0,GENE,20.0,,,,2.1,1.3,2:36,EXT ML,41,N,N,5.97,148.376,12:56,10.472,CMFL,1025,65000,E.R. WELD,24,1529.1,2123.7,1525.4,2118.6,0.67,1.14,1.0,1.2,2022,Metal Loss_50379.6,True,50379.56,50378.803,METAL_LOSS,False,2.6,4640,50360.570874003984
14060,40.164,0.344,6.289,33.871,50380.279,Metal Loss,External,13.0,0.044,28.0,GENE,20.0,,,,8.2,2.8,11:19,EXT ML,41,N,N,5.97,148.504,12:56,10.053,CMFL,1025,65000,E.R. WELD,24,1441.2,2001.7,1442.8,2003.9,0.711,1.075,1.0,1.2,2022,Metal Loss_50380.3,True,50380.279,50379.522,METAL_LOSS,False,11.316666666666666,4641,50361.28611429283
14060,40.164,0.344,6.611,33.553,50380.597,Metal Loss,External,21.0,0.072,36.0,GENE,20.0,,,,9.6,3.2,2:30,EXT ML,41,N,N,5.97,148.56,12:56,9.425,CMFL,1025,65000,E.R. WELD,24,1359.8,1888.6,1385.4,1924.2,0.754,1.014,1.0,1.2,2022,Metal Loss_50380.6,True,50380.597,50379.84,METAL_LOSS,False,2.5,4642,50361.602451444225
14060,40.164,0.344,7.956,32.205,50381.946,Metal Loss,External,17.0,0.058,32.0,GENE,20.0,,,,4.6,3.0,11:04,EXT ML,41,N,N,5.97,148.799,12:56,11.1,CMFL,1025,65000,E.R. WELD,24,1453.8,2019.2,1471.1,2043.2,0.705,1.084,1.0,1.2,2022,Metal Loss_50381.9,True,50381.946,50381.189000000006,METAL_LOSS,False,11.066666666666666,4643,50362.94439741036
14060,40.164,0.344,9.029,31.132,50383.018,Metal Loss,External,19.0,0.065,34.0,GENE,20.0,,,,8.3,3.6,11:29,EXT ML,41,N,N,5.97,148.99,12:56,8.796,CMFL,1025,65000,E.R. WELD,24,1386.8,1926.1,1386.2,1925.3,0.739,1.035,1.0,1.2,2022,Metal Loss_50383.0,True,50383.018,50382.261,METAL_LOSS,False,11.483333333333333,4644,50364.01079183267
14060,40.164,0.344,9.331,30.83,50383.32,Metal Loss,External,14.0,0.048,29.0,GENE,20.0,,,,7.8,6.2,5:42,EXT ML,41,N,N,5.97,149.043,12:56,30.788,CMFL,1025,65000,E.R. WELD,24,1441.4,2002.0,1440.6,2000.8,0.711,1.071,1.0,1.2,2022,Metal Loss_50383.3,True,50383.32,50382.563,METAL_LOSS,False,5.7,4645,50364.3112126494
14060,40.164,0.344,9.928,30.233,50383.917,Metal Loss,External,17.0,0.058,32.0,GENE,20.0,,,,3.7,3.9,2:40,EXT ML,41,N,N,5.97,149.149,12:56,11.729,CMFL,1025,65000,E.R. WELD,24,1471.9,2044.4,1463.1,2032.1,0.696,1.098,1.0,1.2,2022,Metal Loss_50383.9,True,50383.917,50383.16,METAL_LOSS,False,2.6666666666666665,4646,50364.90509088646
14060,40.164,0.344,10.059,30.102,50384.049,Metal Loss,External,31.0,0.106,46.0,GENE,20.0,,,,3.3,3.5,8:55,EXT ML,41,N,N,5.97,149.172,12:56,25.133,CMFL,1025,65000,E.R. WELD,24,1417.7,1969.0,1387.9,1927.7,0.723,1.056,1.0,1.2,2022,Metal Loss_50384.0,True,50384.049,50383.292,METAL_LOSS,False,8.916666666666666,4647,50365.03640064741
14060,40.164,0.344,10.292,29.869,50384.281,Metal Loss,External,11.0,0.038,26.0,GENE,20.0,,,,13.5,5.4,6:26,EXT ML,41,N,N,5.97,149.214,12:56,32.463,CMFL,1025,65000,E.R. WELD,24,1440.6,2000.8,1433.9,1991.5,0.712,1.074,1.0,1.2,2022,Metal Loss_50384.3,True,50384.281,50383.524000000005,METAL_LOSS,False,6.433333333333334,4648,50365.2671875
14060,40.164,0.344,10.423,29.738,50384.413,Metal Loss,External,16.0,0.055,31.0,GENE,20.0,,,,14.3,5.8,2:44,EXT ML,41,N,N,5.97,149.237,12:56,10.681,CMFL,1025,65000,E.R. WELD,24,1392.4,1933.9,1393.5,1935.4,0.736,1.034,1.0,1.2,2022,Metal Loss_50384.4,True,50384.413,50383.656,METAL_LOSS,False,2.7333333333333334,4649,50365.398497260954
14060,40.164,0.344,10.837,29.324,50384.826,Metal Loss,External,21.0,0.072,36.0,GENE,20.0,,,,2.7,2.3,9:46,EXT ML,41,N,N,5.97,149.311,12:56,19.897,CMFL,1025,65000,E.R. WELD,24,1483.2,2060.0,1469.4,2040.8,0.691,1.106,1.0,1.2,2022,Metal Loss_50384.8,True,50384.826,50384.069,METAL_LOSS,False,9.766666666666667,4650,50365.80933764941
14060,40.164,0.344,10.915,29.245,50384.905,Metal Loss,External,17.0,0.058,32.0,GENE,20.0,,,,20.6,5.0,11:36,EXT ML,41,N,N,5.97,149.325,12:56,9.215,CMFL,1025,65000,E.R. WELD,24,1363.1,1893.2,1350.3,1875.4,0.752,1.017,1.0,1.2,2022,Metal Loss_50384.9,True,50384.905,50384.148,METAL_LOSS,False,11.6,4651,50365.88792455179
14060,40.164,0.344,11.283,28.878,50385.272,Metal Loss,External,19.0,0.065,34.0,GENE,20.0,,,,2.3,1.6,4:56,EXT ML,41,N,N,5.97,149.39,12:56,25.133,CMFL,1025,65000,E.R. WELD,24,1502.3,2086.6,1492.7,2073.2,0.682,1.12,1.0,1.2,2022,Metal Loss_50385.3,True,50385.272,50384.515,METAL_LOSS,False,4.933333333333334,4652,50366.25300547809
14060,40.164,0.344,11.365,28.796,50385.354,Metal Loss,External,22.0,0.076,37.0,GENE,20.0,,,,10.5,2.6,9:38,EXT ML,41,N,N,5.97,149.405,12:56,20.735,CMFL,1025,65000,E.R. WELD,24,1342.5,1864.6,1408.0,1955.6,0.764,1.001,1.0,1.2,2022,Metal Loss_50385.4,True,50385.354,50384.597,METAL_LOSS,False,9.633333333333333,4653,50366.334576693225
14060,40.164,0.344,11.657,28.504,50385.646,Metal Loss,External,27.0,0.093,42.0,GENE,20.0,,,,1.9,1.5,5:01,EXT ML,41,N,N,5.97,149.457,12:56,25.761,CMFL,1025,65000,E.R. WELD,24,1494.8,2076.2,1482.5,2059.0,0.686,1.115,1.0,1.2,2022,Metal Loss_50385.6,True,50385.646,50384.889,METAL_LOSS,False,5.016666666666667,4654,50366.6250498008
14060,40.164,0.344,12.425,27.736,50386.414,Metal Loss,External,27.0,0.093,42.0,GENE,20.0,,,,13.3,3.7,9:39,EXT ML,41,N,N,5.97,149.593,12:56,20.316,CMFL,1025,65000,E.R. WELD,24,1276.4,1772.8,1298.0,1802.7,0.803,0.95,1.0,1.2,2022,Metal Loss_50386.4,True,50386.414,50385.657,METAL_LOSS,False,9.65,4655,50367.38903386454
14060,40.164,0.344,12.772,27.388,50386.762,Metal Loss,External,23.0,0.079,38.0,GENE,20.0,,,,2.2,1.7,4:52,EXT ML,41,N,N,5.97,149.654,12:56,24.714,CMFL,1025,65000,E.R. WELD,24,1493.3,2074.1,1481.3,2057.4,0.686,1.113,1.0,1.2,2022,Metal Loss_50386.8,True,50386.762,50386.005000000005,METAL_LOSS,False,4.866666666666667,4656,50367.73521414343
