joint_number,joint_length_ft,wall_thickness_in,dist_to_upstream_gw_ft,dist_to_downstream_gw_ft,distance_ft,feature_type,internal_external,depth_pct,depth_in,Metal Loss Depth + Tolerance[%],Dimension Classification,Metal Loss Depth Tolerance [%] (includes seamless and HAZ and modified specs),Dent Depth[%],Dent Depth[in],Is any part of the dent affecting the top of the pipe? [Y/N],anomaly_length_in,anomaly_width_in,clock_position,comments,Anomalies per Joint,Was anomaly sizing reviewed by analyst? [Y/N],Was anomaly sizing/dimensions manually changed? [Y/N],Magnetization Level [kA/m] for MFL survey or Actual WT [in] for UT Survey,elevation_ft,Seam Position[hh:mm],Distance To Seam Weld [in],Tool,design_pressure_psi,smys_psi,Pipe Type,Pipe Diameter (O.D.)[in.],safe_pressure_psi,burst_pressure_psi,Effective Area Psafe [PSI],Effective Area Pburst [PSI],erf,rpr,Length Tolerance [in],Width Tolerance [in],inspection_year,feature_id,is_anomaly,distance_ft_original,distance_ft_aligned,cluster_id,clock_hours
12800,40.279,0.344,21.946,18.337,46191.588,Metal Loss,External,27.0,0.093,42.0,GENE,20.0,,,,2.1,1.7,3:51,EXT ML,46,N,N,5.97,165.986,11:52,25.133,CMFL,1025,65000,E.R. WELD,24,1487.0,2065.2,1472.9,2045.7,0.689,1.109,1.0,1.2,2022,Metal Loss_46191.6,True,46191.588,46190.831000000006,236,3.85
12800,40.279,0.344,22.316,17.963,46191.962,Metal Loss,External,15.0,0.052,30.0,GENE,20.0,,,,1.8,1.5,3:51,EXT ML,46,N,N,5.97,165.969,11:52,25.133,CMFL,1025,65000,E.R. WELD,24,1523.8,2116.4,1518.9,2109.5,0.673,1.136,1.0,1.2,2022,Metal Loss_46192.0,True,46191.962,46191.205,236,3.85
12800,40.279,0.344,22.743,17.536,46192.388,Metal Loss,External,59.0,0.203,74.0,GENE,15.0,,,,2.6,4.7,5:08,*EXT ML,46,Y,Y,5.97,165.95,11:52,31.835,CMFL,1025,65000,E.R. WELD,24,1311.5,1821.6,1330.9,1848.4,0.782,0.975,1.0,1.2,2022,Metal Loss_46192.4,True,46192.388,46191.631,236,5.133333333333334
12800,40.279,0.344,23.209,17.07,46192.854,Metal Loss,External,48.0,0.165,63.0,GENE,20.0,,,,10.4,3.3,4:49,*EXT ML,46,Y,Y,5.97,165.93,11:52,31.835,CMFL,1025,65000,E.R. WELD,24,1062.6,1475.9,1332.9,1851.3,0.965,0.794,1.0,1.2,2022,Metal Loss_46192.9,True,46192.854,46192.097,236,4.816666666666666
12800,40.279,0.344,23.507,16.772,46193.153,Metal Loss,External,23.0,0.079,38.0,GENE,20.0,,,,1.9,2.0,3:48,EXT ML,46,N,N,5.97,165.917,11:52,24.714,CMFL,1025,65000,E.R. WELD,24,1507.4,2093.6,1498.4,2081.1,0.68,1.124,1.0,1.2,2022,Metal Loss_46193.2,True,46193.153,46192.396,236,3.8
12800,40.279,0.344,23.914,16.368,46193.556,Metal Loss,External,19.0,0.065,34.0,GENE,20.0,,,,4.6,1.8,3:50,EXT ML,46,N,N,5.97,165.899,11:52,25.133,CMFL,1025,65000,E.R. WELD,24,1439.8,1999.8,1453.8,2019.1,0.712,1.075,1.0,1.2,2022,Metal Loss_46193.6,True,46193.556,46192.799,236,3.8333333333333335
12800,40.279,0.344,24.314,15.965,46193.96,Metal Loss,External,38.0,0.131,53.0,GENE,25.0,,,,3.8,1.7,4:53,EXT ML,46,N,N,5.97,165.881,11:52,31.625,CMFL,1025,65000,E.R. WELD,24,1349.0,1873.5,1352.7,1878.8,0.76,1.007,1.0,1.2,2022,Metal Loss_46194.0,True,46193.96,46193.203,236,4.883333333333333
12800,40.279,0.344,24.944,15.338,46194.587,Metal Loss,External,46.0,0.158,61.0,GENE,15.0,,,,1.2,1.7,4:55,*EXT ML,46,Y,Y,5.97,165.854,11:52,31.835,CMFL,1025,65000,E.R. WELD,24,1497.8,2080.3,1482.1,2058.5,0.684,1.116,0.8,1.0,2022,Metal Loss_46194.6,True,46194.587,46193.83,236,4.916666666666667
12800,40.279,0.344,25.295,14.984,46194.941,Metal Loss,External,35.0,0.12,50.0,GENE,20.0,,,,3.5,2.6,4:49,EXT ML,46,N,N,5.97,165.838,11:52,31.625,CMFL,1025,65000,E.R. WELD,24,1385.5,1924.3,1450.5,2014.6,0.74,1.032,1.0,1.2,2022,Metal Loss_46194.9,True,46194.941,46194.184,236,4.816666666666666
12800,40.279,0.344,25.568,14.711,46195.213,Metal Loss,External,21.0,0.072,36.0,GENE,20.0,,,,1.7,1.5,3:51,EXT ML,46,N,N,5.97,165.826,11:52,25.133,CMFL,1025,65000,E.R. WELD,24,1517.1,2107.2,1510.4,2097.8,0.676,1.131,1.0,1.2,2022,Metal Loss_46195.2,True,46195.213,46194.456000000006,236,3.85
12800,40.279,0.344,25.823,14.455,46195.469,Metal Loss,External,36.0,0.124,51.0,PITT,20.0,,,,0.9,1.5,4:53,EXT ML,46,N,N,5.97,165.815,11:52,31.625,CMFL,1025,65000,E.R. WELD,24,1529.2,2123.9,1524.1,2116.8,0.67,1.14,0.6,1.2,2022,Metal Loss_46195.5,True,46195.469,46194.712,236,4.883333333333333
12800,40.279,0.344,26.132,14.15,46195.774,Metal Loss,External,15.0,0.052,30.0,GENE,20.0,,,,1.9,2.2,3:50,EXT ML,46,N,N,5.97,165.802,11:52,24.923,CMFL,1025,65000,E.R. WELD,24,1522.0,2113.8,1516.7,2106.5,0.674,1.134,1.0,1.2,2022,Metal Loss_46195.8,True,46195.774,46195.017,236,3.8333333333333335
12800,40.279,0.344,26.132,14.147,46195.778,Metal Loss,External,31.0,0.106,46.0,GENE,20.0,,,,2.1,2.8,4:56,EXT ML,46,N,N,5.97,165.801,11:52,31.625,CMFL,1025,65000,E.R. WELD,24,1476.5,2050.8,1476.2,2050.3,0.694,1.1,1.0,1.2,2022,Metal Loss_46195.8,True,46195.778,46195.021,236,4.933333333333334
12800,40.279,0.344,26.526,13.757,46196.168,Metal Loss,External,15.0,0.052,30.0,GENE,20.0,,,,1.9,1.5,3:51,EXT ML,46,N,N,5.97,165.784,11:52,25.133,CMFL,1025,65000,E.R. WELD,24,1524.3,2117.1,1519.5,2110.4,0.673,1.136,1.0,1.2,2022,Metal Loss_46196.2,True,46196.168,46195.411,236,3.85
12800,40.279,0.344,26.608,13.675,46196.25,Metal Loss,External,22.0,0.076,37.0,GENE,20.0,,,,1.5,1.6,5:03,EXT ML,46,N,N,5.97,165.781,11:52,32.673,CMFL,1025,65000,E.R. WELD,24,1522.7,2114.9,1517.1,2107.1,0.673,1.135,1.0,1.2,2022,Metal Loss_46196.2,True,46196.25,46195.493,236,5.05
12800,40.279,0.344,26.939,13.34,46196.585,Metal Loss,External,13.0,0.044,28.0,GENE,20.0,,,,2.7,2.1,4:47,EXT ML,46,N,N,5.97,165.766,11:52,30.997,CMFL,1025,65000,E.R. WELD,24,1512.2,2100.2,1505.1,2090.5,0.678,1.127,1.0,1.2,2022,Metal Loss_46196.6,True,46196.585,46195.828,236,4.783333333333333
12800,40.279,0.344,27.408,12.871,46197.054,Metal Loss,External,31.0,0.106,46.0,PITT,20.0,,,,1.1,1.4,4:52,EXT ML,46,N,N,5.97,165.745,11:52,31.416,CMFL,1025,65000,E.R. WELD,24,1522.5,2114.6,1516.1,2105.6,0.673,1.135,0.6,1.2,2022,Metal Loss_46197.1,True,46197.054,46196.297,236,4.866666666666667
12800,40.279,0.344,27.589,12.69,46197.234,Metal Loss,External,20.0,0.069,35.0,GENE,20.0,,,,3.7,2.8,3:48,EXT ML,46,N,N,5.97,165.737,11:52,25.552,CMFL,1025,65000,E.R. WELD,24,1460.6,2028.7,1447.5,2010.4,0.702,1.087,1.0,1.2,2022,Metal Loss_46197.2,True,46197.234,46196.477,236,3.8
12800,40.279,0.344,28.12,12.159,46197.766,Metal Loss,External,16.0,0.055,31.0,GENE,20.0,,,,2.6,2.6,3:51,EXT ML,46,N,N,5.97,165.714,11:52,25.133,CMFL,1025,65000,E.R. WELD,24,1502.6,2086.9,1493.3,2074.1,0.682,1.12,1.0,1.2,2022,Metal Loss_46197.8,True,46197.766,46197.009000000005,236,3.85
12800,40.279,0.344,28.796,11.483,46198.442,Metal Loss,External,17.0,0.058,32.0,GENE,20.0,,,,1.9,2.2,3:54,EXT ML,46,N,N,5.97,165.684,11:52,25.342,CMFL,1025,65000,E.R. WELD,24,1519.0,2109.7,1513.0,2101.4,0.675,1.132,1.0,1.2,2022,Metal Loss_46198.4,True,46198.442,46197.685000000005,236,3.9
12800,40.279,0.344,29.003,11.28,46198.645,Metal Loss,External,38.0,0.131,53.0,GENE,20.0,,,,14.2,7.1,4:47,EXT ML,46,N,N,5.97,165.675,11:52,32.044,CMFL,1025,65000,E.R. WELD,24,1143.1,1587.6,1266.0,1758.3,0.897,0.854,1.0,1.2,2022,Metal Loss_46198.6,True,46198.645,46197.888,236,4.783333333333333
12800,40.279,0.344,30.315,9.964,46199.961,Metal Loss,External,21.0,0.072,36.0,GENE,20.0,,,,2.0,2.0,3:54,EXT ML,46,N,N,5.97,165.618,11:52,25.342,CMFL,1025,65000,E.R. WELD,24,1506.7,2092.6,1497.7,2080.1,0.68,1.123,1.0,1.2,2022,Metal Loss_46200.0,True,46199.961,46199.204000000005,236,3.9
12800,40.279,0.344,30.538,9.741,46200.184,Metal Loss,External,21.0,0.072,36.0,GENE,20.0,,,,3.7,2.4,4:49,EXT ML,46,N,N,5.97,165.608,11:52,30.997,CMFL,1025,65000,E.R. WELD,24,1453.7,2019.0,1460.1,2027.9,0.705,1.083,1.0,1.2,2022,Metal Loss_46200.2,True,46200.184,46199.427,236,4.816666666666666
12800,40.279,0.344,31.138,9.14,46200.784,Metal Loss,External,21.0,0.072,36.0,GENE,20.0,,,,7.6,4.0,5:05,EXT ML,46,N,N,5.97,165.581,11:52,31.835,CMFL,1025,65000,E.R. WELD,24,1380.2,1917.0,1416.4,1967.2,0.743,1.029,1.0,1.2,2022,Metal Loss_46200.8,True,46200.784,46200.027,236,5.083333333333333
12800,40.279,0.344,31.995,8.284,46201.64,Metal Loss,External,21.0,0.072,36.0,GENE,20.0,,,,1.3,1.8,4:55,EXT ML,46,N,N,5.97,165.544,11:52,31.835,CMFL,1025,65000,E.R. WELD,24,1528.9,2123.5,1524.7,2117.7,0.671,1.139,1.0,1.2,2022,Metal Loss_46201.6,True,46201.64,46200.883,236,4.916666666666667
12800,40.279,0.344,32.497,7.782,46202.142,Metal Loss,External,22.0,0.076,37.0,GENE,20.0,,,,9.5,2.9,5:13,EXT ML,46,N,N,5.97,165.522,11:52,33.301,CMFL,1025,65000,E.R. WELD,24,1347.4,1871.4,1407.7,1955.1,0.761,1.007,1.0,1.2,2022,Metal Loss_46202.1,True,46202.142,46201.385,236,5.216666666666667
12800,40.279,0.344,33.32,6.959,46202.966,Metal Loss,External,20.0,0.069,35.0,GENE,20.0,,,,6.0,3.6,7:51,EXT ML,46,N,N,5.97,165.486,11:52,24.086,CMFL,1025,65000,E.R. WELD,24,1412.4,1961.7,1440.0,2000.0,0.726,1.051,1.0,1.2,2022,Metal Loss_46203.0,True,46202.966,46202.209,236,7.85
12800,40.279,0.344,33.553,6.726,46203.199,Metal Loss,External,21.0,0.072,36.0,GENE,20.0,,,,2.2,2.3,5:15,EXT ML,46,N,N,5.97,165.475,11:52,33.929,CMFL,1025,65000,E.R. WELD,24,1498.7,2081.6,1488.1,2066.8,0.684,1.118,1.0,1.2,2022,Metal Loss_46203.2,True,46203.199,46202.442,236,5.25
12800,40.279,0.344,34.088,6.191,46203.734,Metal Loss,External,24.0,0.082,39.0,GENE,20.0,,,,5.9,7.7,6:17,EXT ML,46,N,N,5.97,165.452,11:52,32.463,CMFL,1025,65000,E.R. WELD,24,1382.8,1920.6,1371.7,1905.2,0.741,1.03,1.0,1.2,2022,Metal Loss_46203.7,True,46203.734,46202.977,236,6.283333333333333
12800,40.279,0.344,34.268,6.01,46203.914,Metal Loss,External,26.0,0.089,41.0,GENE,20.0,,,,2.5,2.3,5:13,EXT ML,46,N,N,5.97,165.444,11:52,33.72,CMFL,1025,65000,E.R. WELD,24,1474.1,2047.4,1457.5,2024.3,0.695,1.1,1.0,1.2,2022,Metal Loss_46203.9,True,46203.914,46203.157,236,5.216666666666667
12800,40.279,0.344,34.629,5.65,46204.275,Metal Loss,External,20.0,0.069,35.0,GENE,20.0,,,,1.3,1.3,6:41,EXT ML,46,N,N,5.97,165.428,11:52,32.463,CMFL,1025,65000,E.R. WELD,24,1529.5,2124.4,1525.5,2118.8,0.67,1.14,1.0,1.2,2022,Metal Loss_46204.3,True,46204.275,46203.518,236,6.683333333333334
12800,40.279,0.344,34.79,5.489,46204.436,Metal Loss,External,28.0,0.096,43.0,GENE,20.0,,,,2.2,2.4,5:06,EXT ML,46,N,N,5.97,165.421,11:52,32.882,CMFL,1025,65000,E.R. WELD,24,1482.0,2058.4,1466.7,2037.0,0.692,1.105,1.0,1.2,2022,Metal Loss_46204.4,True,46204.436,46203.679,236,5.1
12800,40.279,0.344,35.689,4.59,46205.335,Metal Loss,External,14.0,0.048,29.0,GENE,20.0,,,,1.9,1.7,4:33,EXT ML,46,N,N,5.97,165.381,11:52,29.531,CMFL,1025,65000,E.R. WELD,24,1524.5,2117.4,1519.8,2110.8,0.672,1.137,1.0,1.2,2022,Metal Loss_46205.3,True,46205.335,46204.578,236,4.55
12800,40.279,0.344,37.651,2.631,46207.293,Metal Loss,External,19.0,0.065,34.0,GENE,20.0,,,,2.9,2.9,5:16,EXT ML,46,N,N,5.97,165.295,11:52,33.929,CMFL,1025,65000,E.R. WELD,24,1486.6,2064.7,1473.8,2047.0,0.69,1.108,1.0,1.2,2022,Metal Loss_46207.3,True,46207.293,46206.536,236,5.266666666666667
12800,40.279,0.344,38.097,2.185,46207.74,Metal Loss,External,24.0,0.082,39.0,GENE,20.0,,,,4.9,5.4,4:49,EXT ML,46,N,N,5.97,165.276,11:52,32.044,CMFL,1025,65000,E.R. WELD,24,1406.0,1952.8,1415.2,1965.5,0.729,1.046,1.0,1.2,2022,Metal Loss_46207.7,True,46207.74,46206.983,236,4.816666666666666
12800,40.279,0.344,38.993,1.286,46208.638,Metal Loss,External,22.0,0.076,37.0,GENE,25.0,,,,8.1,7.0,4:50,EXT ML,46,N,N,5.97,165.236,11:52,30.997,CMFL,1025,65000,E.R. WELD,24,1368.5,1900.7,1409.7,1957.9,0.749,1.017,1.0,1.2,2022,Metal Loss_46208.6,True,46208.638,46207.881,236,4.833333333333333
12800,40.279,0.344,39.413,0.866,46209.058,Metal Loss,External,23.0,0.079,38.0,PITT,20.0,,,,1.8,1.1,5:58,EXT ML,46,N,N,5.97,165.218,11:52,37.071,CMFL,1025,65000,E.R. WELD,24,1510.6,2098.1,1502.3,2086.5,0.679,1.126,0.6,1.2,2022,Metal Loss_46209.1,True,46209.058,46208.301,236,5.966666666666667
12800,40.279,0.344,39.482,0.801,46209.124,Metal Loss,External,29.0,0.1,44.0,GENE,20.0,,,,1.7,2.0,6:41,EXT ML,46,N,N,5.97,165.215,11:52,32.463,CMFL,1025,65000,E.R. WELD,24,1502.7,2087.1,1491.9,2072.1,0.682,1.12,1.0,1.2,2022,Metal Loss_46209.1,True,46209.124,46208.367000000006,236,6.683333333333334
12800,40.279,0.344,40.164,0.115,46209.81,Metal Loss,External,49.0,0.169,64.0,GENE,20.0,,,,3.6,5.2,5:37,EXT ML ( ON GW ),46,N,N,5.97,165.185,11:52,37.071,CMFL,1025,65000,E.R. WELD,24,1288.1,1789.0,1411.0,1959.7,0.796,0.958,1.2,1.4,2022,Metal Loss_46209.8,True,46209.81,46209.053,236,5.616666666666667
12810,40.121,0.344,0.715,39.406,46210.64,Metal Loss,External,27.0,0.093,42.0,GENE,20.0,,,,1.3,1.7,5:21,EXT ML,1,N,N,5.97,165.148,01:48,22.41,CMFL,1025,65000,E.R. WELD,24,1522.9,2115.2,1517.0,2106.9,0.673,1.135,1.0,1.2,2022,Metal Loss_46210.6,True,46210.64,46209.883,236,5.35
12820,40.203,0.344,39.183,1.02,46289.229,Metal Loss,External,11.0,0.038,26.0,GENE,20.0,,,,3.7,1.7,4:49,EXT ML,4,N,N,5.97,156.487,11:48,31.625,CMFL,1025,65000,E.R. WELD,24,1501.1,2084.8,1492.1,2072.3,0.683,1.12,1.0,1.2,2022,Metal Loss_46289.2,True,46289.229,46288.472,237,4.816666666666666
12820,40.203,0.344,39.183,1.02,46289.229,Metal Loss,External,26.0,0.089,41.0,GENE,20.0,,,,5.2,4.2,6:34,EXT ML,4,N,N,5.97,156.487,11:48,32.882,CMFL,1025,65000,E.R. WELD,24,1384.7,1923.2,1350.9,1876.3,0.74,1.03,1.0,1.2,2022,Metal Loss_46289.2,True,46289.229,46288.472,237,6.566666666666666
12820,40.203,0.344,39.203,1.004,46289.245,Metal Loss,External,23.0,0.079,38.0,GENE,20.0,,,,3.5,5.6,2:36,EXT ML,4,N,N,5.97,156.485,11:48,15.917,CMFL,1025,65000,E.R. WELD,24,1446.1,2008.4,1425.9,1980.4,0.709,1.08,1.0,1.2,2022,Metal Loss_46289.2,True,46289.245,46288.488000000005,237,2.6
12820,40.203,0.344,39.327,0.876,46289.373,Metal Loss,External,18.0,0.062,33.0,GENE,20.0,,,,2.8,2.0,4:16,EXT ML,4,N,N,5.97,156.47,11:48,28.065,CMFL,1025,65000,E.R. WELD,24,1491.4,2071.4,1479.8,2055.2,0.687,1.112,1.0,1.2,2022,Metal Loss_46289.4,True,46289.373,46288.616,237,4.266666666666667
12830,40.167,0.344,15.512,24.656,46305.761,Metal Loss,External,13.0,0.044,28.0,GENE,20.0,,,,4.0,2.0,7:49,EXT ML ( ON SW ),14,N,N,5.97,154.982,07:56,0.628,CMFL,1025,65000,E.R. WELD,24,1485.8,2063.6,1473.7,2046.8,0.69,1.109,1.0,1.2,2022,Metal Loss_46305.8,True,46305.761,46305.004,238,7.816666666666666
12830,40.167,0.344,16.772,23.396,46307.021,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,4.7,2.8,6:38,EXT ML,14,N,N,5.97,154.875,07:56,7.54,CMFL,1025,65000,E.R. WELD,24,1483.3,2060.1,1474.9,2048.4,0.691,1.105,1.0,1.2,2022,Metal Loss_46307.0,True,46307.021,46306.264,238,6.633333333333333
12830,40.167,0.344,17.848,22.316,46308.1,Metal Loss,External,17.0,0.058,32.0,GENE,20.0,,,,3.2,3.3,6:39,EXT ML,14,N,N,5.97,154.784,07:56,7.33,CMFL,1025,65000,E.R. WELD,24,1484.3,2061.5,1479.0,2054.2,0.691,1.107,1.0,1.2,2022,Metal Loss_46308.1,True,46308.1,46307.343,238,6.65
12830,40.167,0.344,19.226,20.942,46309.475,Metal Loss,External,17.0,0.058,32.0,GENE,20.0,,,,3.1,2.2,6:25,EXT ML,14,N,N,5.97,154.668,07:56,9.215,CMFL,1025,65000,E.R. WELD,24,1486.5,2064.6,1494.0,2075.0,0.69,1.109,1.0,1.2,2022,Metal Loss_46309.5,True,46309.475,46308.718,238,6.416666666666667
12830,40.167,0.344,19.603,20.561,46309.856,Metal Loss,External,25.0,0.086,40.0,GENE,20.0,,,,5.9,4.1,6:16,EXT ML,14,N,N,5.97,154.636,07:56,12.147,CMFL,1025,65000,E.R. WELD,24,1368.9,1901.2,1473.3,2046.2,0.749,1.023,1.0,1.2,2022,Metal Loss_46309.9,True,46309.856,46309.099,238,6.266666666666667
12830,40.167,0.344,20.407,19.76,46310.656,Metal Loss,External,27.0,0.093,42.0,GENE,20.0,,,,6.5,3.7,6:23,EXT ML,14,N,N,5.97,154.569,07:56,9.006,CMFL,1025,65000,E.R. WELD,24,1343.2,1865.5,1395.1,1937.6,0.763,1.002,1.0,1.2,2022,Metal Loss_46310.7,True,46310.656,46309.899000000005,238,6.383333333333334
12830,40.167,0.344,20.62,19.547,46310.869,Metal Loss,External,16.0,0.055,31.0,GENE,20.0,,,,4.7,2.7,5:02,EXT ML,14,N,N,5.97,154.551,07:56,18.221,CMFL,1025,65000,E.R. WELD,24,1457.0,2023.6,1439.1,1998.8,0.704,1.088,1.0,1.2,2022,Metal Loss_46310.9,True,46310.869,46310.112,238,5.033333333333333
12830,40.167,0.344,21.178,18.986,46311.43,Metal Loss,External,22.0,0.076,37.0,GENE,20.0,,,,8.1,4.7,6:23,EXT ML,14,N,N,5.97,154.503,07:56,11.729,CMFL,1025,65000,E.R. WELD,24,1362.4,1892.2,1436.5,1995.1,0.752,1.017,1.0,1.2,2022,Metal Loss_46311.4,True,46311.43,46310.673,238,6.383333333333334
12830,40.167,0.344,21.85,18.317,46312.1,Metal Loss,External,14.0,0.048,29.0,AXGR,20.0,,,,2.0,0.7,4:59,EXT ML,14,N,N,5.97,154.447,07:56,18.431,CMFL,1025,65000,E.R. WELD,24,1523.3,2115.7,1518.3,2108.8,0.673,1.135,1.0,1.2,2022,Metal Loss_46312.1,True,46312.1,46311.343,238,4.983333333333333
12830,40.167,0.344,22.1,18.068,46312.349,Metal Loss,External,26.0,0.089,41.0,GENE,20.0,,,,18.8,11.7,6:26,EXT ML,14,N,N,5.97,154.426,07:56,14.451,CMFL,1025,65000,E.R. WELD,24,1269.4,1763.0,1339.7,1860.6,0.808,0.944,1.0,1.2,2022,Metal Loss_46312.3,True,46312.349,46311.592,238,6.433333333333334
12830,40.167,0.344,23.566,16.598,46313.819,Metal Loss,External,13.0,0.044,28.0,GENE,20.0,,,,1.5,1.5,4:45,EXT ML,14,N,N,5.97,154.302,07:56,19.897,CMFL,1025,65000,E.R. WELD,24,1534.6,2131.4,1532.0,2127.7,0.668,1.144,1.0,1.2,2022,Metal Loss_46313.8,True,46313.819,46313.062000000005,238,4.75
12830,40.167,0.344,23.914,16.25,46314.167,Metal Loss,External,27.0,0.093,42.0,GENE,20.0,,,,9.2,4.0,5:43,EXT ML,14,N,N,5.97,154.273,07:56,14.661,CMFL,1025,65000,E.R. WELD,24,1302.1,1808.5,1355.5,1882.6,0.787,0.973,1.0,1.2,2022,Metal Loss_46314.2,True,46314.167,46313.41,238,5.716666666666667
12830,40.167,0.344,24.35,15.817,46314.6,Metal Loss,External,20.0,0.069,35.0,GENE,20.0,,,,3.0,1.5,4:45,EXT ML,14,N,N,5.97,154.236,07:56,19.897,CMFL,1025,65000,E.R. WELD,24,1479.2,2054.4,1467.6,2038.3,0.693,1.102,1.0,1.2,2022,Metal Loss_46314.6,True,46314.6,46313.843,238,4.75
12830,40.167,0.344,24.859,15.308,46315.108,Metal Loss,External,15.0,0.052,30.0,GENE,20.0,,,,6.5,3.7,5:38,EXT ML,14,N,N,5.97,154.193,07:56,14.451,CMFL,1025,65000,E.R. WELD,24,1442.9,2004.0,1432.7,1989.9,0.71,1.074,1.0,1.2,2022,Metal Loss_46315.1,True,46315.108,46314.351,238,5.633333333333333
12840,40.364,0.344,2.1,38.264,46332.516,Metal Loss,External,30.0,0.103,45.0,GENE,20.0,,,,4.6,1.9,5:20,EXT ML,36,N,N,5.97,152.724,10:08,30.159,CMFL,1025,65000,E.R. WELD,24,1367.0,1898.6,1327.7,1844.0,0.75,1.02,1.0,1.2,2022,Metal Loss_46332.5,True,46332.516,46331.759000000005,239,5.333333333333333
12840,40.364,0.344,9.928,30.436,46340.344,Metal Loss,External,13.0,0.044,28.0,AXGR,20.0,,,,2.9,0.7,8:50,EXT ML,36,N,N,5.97,152.361,10:08,8.168,CMFL,1025,65000,E.R. WELD,24,1509.1,2096.0,1501.5,2085.5,0.679,1.124,1.0,1.2,2022,Metal Loss_46340.3,True,46340.344,46339.587,239,8.833333333333334
12840,40.364,0.344,13.428,26.936,46343.845,Metal Loss,External,13.0,0.044,28.0,PITT,20.0,,,,0.9,0.7,4:34,EXT ML,36,N,N,5.97,152.205,10:08,34.976,CMFL,1025,65000,E.R. WELD,24,1541.7,2141.2,1540.4,2139.4,0.665,1.149,0.6,1.2,2022,Metal Loss_46343.8,True,46343.845,46343.088,239,4.566666666666666
12840,40.364,0.344,13.661,26.703,46344.078,Metal Loss,External,35.0,0.12,50.0,GENE,20.0,,,,29.6,13.9,4:57,EXT ML,36,N,N,5.97,152.195,10:08,36.024,CMFL,1025,65000,E.R. WELD,24,1135.5,1577.1,1217.9,1691.6,0.903,0.848,1.0,1.2,2022,Metal Loss_46344.1,True,46344.078,46343.321,239,4.95
12840,40.364,0.344,16.007,24.357,46346.424,Metal Loss,External,14.0,0.048,29.0,AXGR,20.0,,,,2.1,1.0,4:20,EXT ML,36,N,N,5.97,152.091,10:08,36.442,CMFL,1025,65000,E.R. WELD,24,1519.8,2110.8,1514.1,2103.0,0.675,1.133,1.0,1.2,2022,Metal Loss_46346.4,True,46346.424,46345.667,239,4.333333333333333
12840,40.364,0.344,16.463,23.901,46346.88,Metal Loss,External,20.0,0.069,35.0,PITT,20.0,,,,1.1,1.2,4:55,EXT ML,36,N,N,5.97,152.071,10:08,32.673,CMFL,1025,65000,E.R. WELD,24,1534.6,2131.3,1531.6,2127.3,0.668,1.144,0.6,1.2,2022,Metal Loss_46346.9,True,46346.88,46346.123,239,4.916666666666667
12840,40.364,0.344,16.696,23.668,46347.113,Metal Loss,External,30.0,0.103,45.0,GENE,20.0,,,,10.4,3.7,5:43,EXT ML,36,N,N,5.97,152.06,10:08,27.646,CMFL,1025,65000,E.R. WELD,24,1258.0,1747.2,1299.8,1805.3,0.815,0.941,1.0,1.2,2022,Metal Loss_46347.1,True,46347.113,46346.356,239,5.716666666666667
12840,40.364,0.344,18.625,21.739,46349.042,Metal Loss,External,15.0,0.052,30.0,GENE,20.0,,,,10.7,3.2,5:23,EXT ML,36,N,N,5.97,151.975,10:08,30.788,CMFL,1025,65000,E.R. WELD,24,1408.5,1956.3,1425.7,1980.1,0.728,1.051,1.0,1.2,2022,Metal Loss_46349.0,True,46349.042,46348.285,239,5.383333333333334
12840,40.364,0.344,21.243,19.121,46351.66,Metal Loss,External,16.0,0.055,31.0,GENE,20.0,,,,4.7,1.8,6:11,EXT ML,36,N,N,5.97,151.859,10:08,24.504,CMFL,1025,65000,E.R. WELD,24,1459.8,2027.5,1469.8,2041.4,0.702,1.087,1.0,1.2,2022,Metal Loss_46351.7,True,46351.66,46350.903000000006,239,6.183333333333334
12840,40.364,0.344,22.08,18.284,46352.497,Metal Loss,External,16.0,0.055,31.0,GENE,20.0,,,,16.5,5.1,8:56,EXT ML,36,N,N,5.97,151.821,10:08,8.378,CMFL,1025,65000,E.R. WELD,24,1377.3,1913.0,1388.7,1928.7,0.744,1.03,1.0,1.2,2022,Metal Loss_46352.5,True,46352.497,46351.740000000005,239,8.933333333333334
12840,40.364,0.344,23.376,16.985,46353.796,Metal Loss,External,17.0,0.058,32.0,GENE,20.0,,,,10.1,2.8,5:21,EXT ML,36,N,N,5.97,151.764,10:08,30.159,CMFL,1025,65000,E.R. WELD,24,1397.6,1941.1,1371.3,1904.6,0.734,1.04,1.0,1.2,2022,Metal Loss_46353.8,True,46353.796,46353.039,239,5.35
12840,40.364,0.344,23.865,16.499,46354.281,Metal Loss,External,16.0,0.055,31.0,PITT,20.0,,,,1.7,1.1,4:22,EXT ML,36,N,N,5.97,151.742,10:08,36.233,CMFL,1025,65000,E.R. WELD,24,1526.5,2120.2,1522.1,2114.1,0.672,1.138,0.6,1.2,2022,Metal Loss_46354.3,True,46354.281,46353.524000000005,239,4.366666666666666
12840,40.364,0.344,24.006,16.358,46354.423,Metal Loss,External,14.0,0.048,29.0,GENE,20.0,,,,1.2,1.9,8:56,EXT ML,36,N,N,5.97,151.736,10:08,7.54,CMFL,1025,65000,E.R. WELD,24,1537.7,2135.7,1535.6,2132.8,0.667,1.146,1.0,1.2,2022,Metal Loss_46354.4,True,46354.423,46353.666000000005,239,8.933333333333334
