joint_number,joint_length_ft,wall_thickness_in,dist_to_upstream_gw_ft,dist_to_downstream_gw_ft,distance_ft,feature_type,internal_external,depth_pct,depth_in,od_reduction_pct,od_reduction_in,anomaly_length_in,anomaly_width_in,clock_position,comments,Anomalies per Joint,Tool Velocity [ft/s],elevation_ft,Seam Position (TFI),Tool   (TFI),Seam Anomaly  (TFI),mop_psi,smys_psi,Seam Type,design_pressure_psi,B31G Psafe [PSI],B31G Pburst [PSI],safe_pressure_psi,burst_pressure_psi,Effective Area Psafe [PSI],Effective Area Pburst [PSI],erf,rpr,inspection_year,feature_id,is_anomaly,distance_ft_original,distance_ft_aligned,cluster_id,clock_hours
12510.0,,0.344,-19.11,21.03,45088.2,Metal Loss,External,10.0,0.034,,,0.67,1.02,7:47,,,0.7,158.67,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_45088.2,True,45088.2,45088.2,134,7.783333333333333
12510.0,,0.344,-19.68,20.46,45088.77,Metal Loss,External,20.0,0.069,,,0.67,1.34,7:44,,,0.7,158.72,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.4,2043.01,1543.23,2142.73,1543.51,2143.12,0.75,1.85,2015,Metal Loss_45088.8,True,45088.77,45088.77,134,7.733333333333333
12510.0,,0.344,-20.02,20.12,45089.11,Metal Loss,External,20.0,0.069,,,0.75,1.1,7:09,,,0.7,158.76,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.37,2041.57,1542.08,2141.13,1542.41,2141.6,0.75,1.85,2015,Metal Loss_45089.1,True,45089.11,45089.11,134,7.15
12510.0,,0.344,-20.7,19.44,45089.79,Metal Loss,External,23.0,0.079,,,0.55,1.06,07:00,,,0.7,158.82,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.35,2044.32,1544.24,2144.15,1544.57,2144.59,0.75,1.85,2015,Metal Loss_45089.8,True,45089.79,45089.79,134,7.0
12510.0,,0.344,-21.02,19.12,45090.11,Metal Loss,External,20.0,0.069,,,0.67,1.14,6:50,,,0.7,158.85,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.4,2043.01,1543.23,2142.73,1543.51,2143.12,0.75,1.85,2015,Metal Loss_45090.1,True,45090.11,45090.11,134,6.833333333333333
12510.0,,0.344,-21.2,18.94,45090.29,Metal Loss,External,15.0,0.052,,,0.71,2.21,6:46,,,0.7,158.87,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.37,2044.34,,,,,,,2015,Metal Loss_45090.3,True,45090.29,45090.29,134,6.766666666666667
12510.0,,0.344,-21.34,18.8,45090.43,Metal Loss,External,11.0,0.038,,,0.51,0.94,7:10,,,0.7,158.88,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_45090.4,True,45090.43,45090.43,134,7.166666666666667
12510.0,,0.344,-21.45,18.7,45090.54,Metal Loss,External,24.0,0.083,,,0.55,0.98,6:59,,,0.7,158.89,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.15,2044.04,1544.01,2143.82,1544.38,2144.33,0.75,1.85,2015,Metal Loss_45090.5,True,45090.54,45090.54,134,6.983333333333333
12530.0,,0.344,-0.8,32.27,45150.07,Metal Loss,External,10.0,0.034,,,0.55,1.73,1:51,,,0.7,163.4,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_45150.1,True,45150.07,45150.07,-1,1.85
12530.0,,0.344,-28.97,4.1,45178.24,Metal Loss,External,19.0,0.065,,,1.38,1.97,2:06,,,0.7,165.14,,MFL-A/XT,,1160.0,65000.0,,1342.0,1459.02,2025.81,,,,,,,2015,Metal Loss_45178.2,True,45178.24,45178.24,135,2.1
12530.0,,0.344,-29.2,3.87,45178.47,Metal Loss,External,11.0,0.038,,,0.51,0.79,2:47,,,0.7,165.16,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_45178.5,True,45178.47,45178.47,135,2.783333333333333
12530.0,,0.344,-30.79,2.29,45180.05,Metal Loss,External,16.0,0.055,,,0.55,1.06,2:45,Recoat,,0.7,165.25,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.66,2046.14,,,,,,,2015,Metal Loss_45180.1,True,45180.05,45180.05,135,2.75
12530.0,,0.344,-31.14,1.93,45180.41,Metal Loss,External,20.0,0.069,,,1.06,1.58,2:54,Recoat,,0.7,165.28,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.93,2034.02,1535.98,2132.67,1536.64,2133.58,0.76,1.84,2015,Metal Loss_45180.4,True,45180.41,45180.41,135,2.9
12530.0,,0.344,-31.16,1.91,45180.43,Metal Loss,External,10.0,0.034,,,0.51,1.26,5:44,Recoat,,0.7,165.28,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_45180.4,True,45180.43,45180.43,135,5.733333333333333
12530.0,,0.344,-31.23,1.85,45180.5,Metal Loss,External,13.0,0.045,,,0.63,1.65,3:48,Recoat,,0.7,165.28,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.54,2045.97,,,,,,,2015,Metal Loss_45180.5,True,45180.5,45180.5,135,3.8
12540.0,,0.344,-0.76,21.45,45183.1,Cluster,External,53.0,0.182,,,1.36,5.07,11:46,Repaired?,,0.7,165.44,,,,1160.0,65000.0,,1342.0,1416.65,1966.99,1473.87,2046.43,1505.34,2090.13,0.79,1.76,2015,Cluster_45183.1,True,45183.1,45183.1,135,11.766666666666667
12540.0,,0.344,-0.8,21.41,45183.14,Metal Loss,External,14.0,0.048,,,1.26,2.21,1:43,Repaired?,,0.7,165.44,,MFL-A/XT,,1160.0,65000.0,,1342.0,1465.78,2035.2,,,,,,,2015,Metal Loss_45183.1,True,45183.14,45183.14,135,1.7166666666666668
12540.0,,0.344,-14.84,7.37,45197.18,Metal Loss,External,39.0,0.134,,,0.79,1.38,3:05,,,0.7,166.24,,MFL-A/XT,,1160.0,65000.0,,1342.0,1461.27,2028.94,1531.05,2125.82,1533.47,2129.19,0.76,1.83,2015,Metal Loss_45197.2,True,45197.18,45197.18,136,3.0833333333333335
12540.0,,0.344,-15.28,6.93,45197.62,Metal Loss,External,14.0,0.048,,,1.81,0.59,3:36,,,0.7,166.26,,MFL-A/XT,,1160.0,65000.0,,1342.0,1456.85,2022.8,,,,,,,2015,Metal Loss_45197.6,True,45197.62,45197.62,136,3.6
12540.0,,0.344,-17.71,4.5,45200.05,Metal Loss,External,14.0,0.048,,,0.67,1.06,1:58,,,0.7,166.39,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.1,2045.36,,,,,,,2015,Metal Loss_45200.1,True,45200.05,45200.05,136,1.9666666666666668
12540.0,,0.344,-18.23,3.98,45200.57,Metal Loss,External,10.0,0.034,,,0.51,1.06,02:00,,,0.7,166.41,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_45200.6,True,45200.57,45200.57,136,2.0
12540.0,,0.344,-21.75,0.46,45204.09,Metal Loss,External,10.0,0.034,,,0.51,1.14,1:40,,,0.7,166.59,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_45204.1,True,45204.09,45204.09,136,1.6666666666666665
12540.0,,0.344,-22.06,0.15,45204.4,Metal Loss,External,24.0,0.083,,,0.87,1.38,1:18,near girth weld,,0.7,166.61,,MFL-A/XT,,1160.0,65000.0,,1342.0,1466.36,2036.01,1537.51,2134.79,1538.41,2136.04,0.75,1.84,2015,Metal Loss_45204.4,True,45204.4,45204.4,136,1.3
12550.0,,0.344,-0.46,39.72,45205.01,Metal Loss,External,11.0,0.038,,,1.81,2.09,1:44,,,0.7,166.64,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_45205.0,True,45205.01,45205.01,136,1.7333333333333334
12550.0,,0.344,-0.51,39.67,45205.06,Metal Loss,External,15.0,0.052,,,2.24,0.83,2:13,,,0.7,166.64,,MFL-A/XT,,1160.0,65000.0,,1342.0,1447.22,2009.43,,,,,,,2015,Metal Loss_45205.1,True,45205.06,45205.06,136,2.216666666666667
12550.0,,0.344,-0.93,39.25,45205.47,Metal Loss,External,14.0,0.048,,,1.42,1.58,4:21,,,0.7,166.66,,MFL-A/XT,,1160.0,65000.0,,1342.0,1463.4,2031.9,,,,,,,2015,Metal Loss_45205.5,True,45205.47,45205.47,136,4.35
12550.0,,0.344,-1.28,38.91,45205.82,Metal Loss,External,18.0,0.062,,,0.67,0.87,4:26,,,0.7,166.68,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.95,2043.76,,,,,,,2015,Metal Loss_45205.8,True,45205.82,45205.82,136,4.433333333333334
12550.0,,0.344,-1.66,38.52,45206.21,Metal Loss,External,11.0,0.038,,,0.63,1.22,2:50,,,0.7,166.7,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_45206.2,True,45206.21,45206.21,136,2.8333333333333335
12550.0,,0.344,-2.14,38.04,45206.69,Metal Loss,External,26.0,0.089,,,0.87,1.22,4:23,,,0.7,166.72,,MFL-A/XT,,1160.0,65000.0,,1342.0,1465.65,2035.02,1536.66,2133.61,1537.75,2135.13,0.75,1.84,2015,Metal Loss_45206.7,True,45206.69,45206.69,136,4.383333333333334
12550.0,,0.344,-4.94,35.24,45209.49,Metal Loss,External,21.0,0.072,,,0.63,1.1,3:51,Recoat,,0.7,166.86,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.8,2043.56,1543.66,2143.33,1543.96,2143.75,0.75,1.85,2015,Metal Loss_45209.5,True,45209.49,45209.49,136,3.85
12550.0,,0.344,-5.74,34.44,45210.29,Metal Loss,External,17.0,0.058,,,1.85,3.94,3:41,Recoat,,0.7,166.9,,MFL-A/XT,,1160.0,65000.0,,1342.0,1451.23,2015.0,,,,,,,2015,Metal Loss_45210.3,True,45210.29,45210.29,136,3.6833333333333336
12550.0,,0.344,-17.94,22.25,45222.48,Metal Loss,External,22.0,0.076,,,0.83,1.18,4:17,,,0.7,167.39,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.43,2038.88,1539.88,2138.09,1540.48,2138.91,0.75,1.84,2015,Metal Loss_45222.5,True,45222.48,45222.48,-1,4.283333333333333
12550.0,,0.344,-34.39,5.79,45238.94,Metal Loss,External,10.0,0.034,,,0.35,0.59,5:51,,,0.7,167.78,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_45238.9,True,45238.94,45238.94,137,5.85
12560.0,,0.344,-1.54,5.16,45246.27,Metal Loss,External,22.0,0.076,,,0.63,1.61,5:29,Recoat,,0.7,167.84,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.38,2042.98,1543.18,2142.67,1543.55,2143.18,0.75,1.85,2015,Metal Loss_45246.3,True,45246.27,45246.27,137,5.483333333333333
12560.0,,0.344,-1.77,4.93,45246.5,Metal Loss,External,34.0,0.117,,,0.75,2.17,4:52,Recoat,,0.7,167.84,,MFL-A/XT,,1160.0,65000.0,,1342.0,1465.13,2034.29,1535.79,2132.4,1537.37,2134.6,0.76,1.84,2015,Metal Loss_45246.5,True,45246.5,45246.5,137,4.866666666666667
12590.0,,0.344,-38.58,1.5,45370.38,Metal Loss,External,13.0,0.045,,,0.55,0.91,5:56,,,0.7,138.75,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.18,2046.86,,,,,,,2015,Metal Loss_45370.4,True,45370.38,45370.38,138,5.933333333333334
12590.0,,0.344,-38.66,1.42,45370.46,Metal Loss,External,12.0,0.041,,,0.63,1.22,5:59,,,0.7,138.72,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_45370.5,True,45370.46,45370.46,138,5.983333333333333
12590.0,,0.344,-38.82,1.26,45370.62,Metal Loss,External,24.0,0.083,,,1.22,1.38,6:19,,,0.7,138.66,,MFL-A/XT,,1160.0,65000.0,,1342.0,1458.0,2024.4,1527.98,2121.56,1529.65,2123.88,0.76,1.83,2015,Metal Loss_45370.6,True,45370.62,45370.62,138,6.316666666666666
12590.0,,0.344,-39.22,0.86,45371.02,Metal Loss,External,12.0,0.041,,,0.55,1.73,4:17,,,0.7,138.51,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_45371.0,True,45371.02,45371.02,138,4.283333333333333
12710.0,,0.344,-0.54,39.49,45748.34,Cluster,External,28.0,0.096,,,1.33,4.8,4:52,,,0.7,84.49,,,,1160.0,65000.0,,1342.0,1450.59,2014.11,1519.2,2109.37,1522.53,2113.99,0.76,1.82,2015,Cluster_45748.3,True,45748.34,45748.34,139,4.866666666666667
12710.0,,0.344,-0.56,39.47,45748.36,Metal Loss,External,19.0,0.065,,,1.73,2.99,04:00,,,0.7,84.5,,MFL-A/XT,,1160.0,65000.0,,1342.0,1451.09,2014.8,,,,,,,2015,Metal Loss_45748.4,True,45748.36,45748.36,139,4.0
12710.0,,0.344,-0.57,39.46,45748.38,Metal Loss,External,15.0,0.052,,,2.01,4.33,6:17,,,0.7,84.5,,MFL-A/XT,,1160.0,65000.0,,1342.0,1451.75,2015.72,,,,,,,2015,Metal Loss_45748.4,True,45748.38,45748.38,139,6.283333333333333
12710.0,,0.344,-0.62,39.41,45748.42,Metal Loss,External,11.0,0.038,,,0.94,1.3,3:22,,,0.7,84.52,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_45748.4,True,45748.42,45748.42,139,3.3666666666666667
12710.0,,0.344,-0.64,39.39,45748.44,Metal Loss,External,20.0,0.069,,,0.75,1.34,3:01,,,0.7,84.52,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.37,2041.57,1542.08,2141.13,1542.41,2141.6,0.75,1.85,2015,Metal Loss_45748.4,True,45748.44,45748.44,139,3.0166666666666666
12720.0,,0.344,-25.03,0.19,45812.87,Metal Loss,External,10.0,0.034,,,0.59,1.02,4:55,near girth weld,,0.7,104.21,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_45812.9,True,45812.87,45812.87,140,4.916666666666667
12730.0,,0.344,-1.15,38.87,45814.21,Metal Loss,External,13.0,0.045,,,1.5,0.59,3:16,,,1.0,104.65,,MFL-A/XT,,1160.0,65000.0,,1342.0,1463.16,2031.56,,,,,,,2015,Metal Loss_45814.2,True,45814.21,45814.21,140,3.2666666666666666
12780.0,,0.344,-39.01,1.1,46022.48,Metal Loss,External,27.0,0.093,,,1.61,2.36,7:36,,,0.7,162.54,,MFL-A/XT,,1160.0,65000.0,,1342.0,1442.29,2002.58,1509.49,2095.89,1513.23,2101.08,0.77,1.81,2015,Metal Loss_46022.5,True,46022.48,46022.48,141,7.6
12790.0,,0.344,-0.71,39.46,46024.29,Metal Loss,External,14.0,0.048,,,0.32,1.14,7:36,,,0.7,162.89,,MFL-A/XT,,1160.0,65000.0,,1342.0,1475.43,2048.6,,,,,,,2015,Metal Loss_46024.3,True,46024.29,46024.29,141,7.6
12790.0,,0.344,-20.6,19.58,46044.18,Metal Loss,External,17.0,0.058,,,1.22,1.46,5:23,,,0.7,165.91,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.15,2032.94,,,,,,,2015,Metal Loss_46044.2,True,46044.18,46044.18,-1,5.383333333333334
12800.0,,0.344,-18.61,21.63,46082.37,Metal Loss,External,23.0,0.079,,,1.26,1.77,5:34,,,0.7,166.66,,MFL-A/XT,,1160.0,65000.0,,1342.0,1457.97,2024.35,1527.98,2121.56,1529.52,2123.7,0.76,1.83,2015,Metal Loss_46082.4,True,46082.37,46082.37,142,5.566666666666666
12800.0,,0.344,-18.96,21.27,46082.72,Metal Loss,External,20.0,0.069,,,0.71,1.14,5:23,,,0.7,166.64,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.9,2042.3,1542.66,2141.95,1542.97,2142.38,0.75,1.85,2015,Metal Loss_46082.7,True,46082.72,46082.72,142,5.383333333333334
12800.0,,0.344,-19.08,21.16,46082.84,Metal Loss,External,11.0,0.038,,,0.83,1.02,4:28,,,0.7,166.64,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46082.8,True,46082.84,46082.84,142,4.466666666666667
12800.0,,0.344,-19.31,20.93,46083.07,Metal Loss,External,34.0,0.117,,,1.02,1.58,5:14,,,0.7,166.62,,MFL-A/XT,,1160.0,65000.0,,1342.0,1456.19,2021.88,1525.38,2117.95,1528.23,2121.91,0.76,1.83,2015,Metal Loss_46083.1,True,46083.07,46083.07,142,5.233333333333333
12800.0,,0.344,-19.81,20.43,46083.56,Metal Loss,External,10.0,0.034,,,1.77,2.09,5:34,,,0.7,166.6,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46083.6,True,46083.56,46083.56,142,5.566666666666666
12800.0,,0.344,-19.81,20.42,46083.57,Metal Loss,External,13.0,0.045,,,1.81,0.59,5:19,,,0.7,166.6,,MFL-A/XT,,1160.0,65000.0,,1342.0,1458.35,2024.88,,,,,,,2015,Metal Loss_46083.6,True,46083.57,46083.57,142,5.316666666666666
12800.0,,0.344,-19.88,20.36,46083.64,Metal Loss,External,17.0,0.058,,,0.94,0.59,5:30,,,0.7,166.6,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.52,2039.01,,,,,,,2015,Metal Loss_46083.6,True,46083.64,46083.64,142,5.5
12800.0,,0.344,-20.13,20.11,46083.89,Metal Loss,External,15.0,0.052,,,0.83,1.06,4:28,,,0.7,166.59,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.03,2042.48,,,,,,,2015,Metal Loss_46083.9,True,46083.89,46083.89,142,4.466666666666667
12800.0,,0.344,-20.66,19.57,46084.42,Metal Loss,External,17.0,0.058,,,2.24,1.14,5:20,,,0.7,166.56,,MFL-A/XT,,1160.0,65000.0,,1342.0,1442.96,2003.52,,,,,,,2015,Metal Loss_46084.4,True,46084.42,46084.42,142,5.333333333333333
12800.0,,0.344,-20.71,19.52,46084.47,Metal Loss,External,14.0,0.048,,,0.79,1.06,4:27,,,0.7,166.56,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.92,2043.73,,,,,,,2015,Metal Loss_46084.5,True,46084.47,46084.47,142,4.45
12800.0,,0.344,-21.08,19.15,46084.84,Metal Loss,External,24.0,0.083,,,0.75,0.98,4:28,,,0.7,166.54,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.76,2039.34,1540.21,2138.55,1540.89,2139.49,0.75,1.84,2015,Metal Loss_46084.8,True,46084.84,46084.84,142,4.466666666666667
12800.0,,0.344,-21.24,19.0,46085.0,Metal Loss,External,12.0,0.041,,,1.93,1.38,5:23,,,0.7,166.53,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46085.0,True,46085.0,46085.0,142,5.383333333333334
12800.0,,0.344,-21.66,18.57,46085.42,Metal Loss,External,11.0,0.038,,,1.1,1.5,5:28,,,0.7,166.51,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46085.4,True,46085.42,46085.42,142,5.466666666666667
12800.0,,0.344,-21.87,18.36,46085.63,Metal Loss,External,15.0,0.052,,,1.69,1.73,4:26,,,0.7,166.5,,MFL-A/XT,,1160.0,65000.0,,1342.0,1457.54,2023.76,,,,,,,2015,Metal Loss_46085.6,True,46085.63,46085.63,142,4.433333333333334
12800.0,,0.344,-21.97,18.27,46085.72,Metal Loss,External,10.0,0.034,,,0.71,1.02,5:29,,,0.7,166.5,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46085.7,True,46085.72,46085.72,142,5.483333333333333
12800.0,,0.344,-22.22,18.02,46085.98,Metal Loss,External,11.0,0.038,,,2.13,1.02,4:29,,,0.7,166.48,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46086.0,True,46085.98,46085.98,142,4.483333333333333
12800.0,,0.344,-22.86,17.38,46086.62,Cluster,External,28.0,0.096,,,1.57,3.42,5:29,,,0.7,166.45,,,,1160.0,65000.0,,1342.0,1442.41,2002.74,1509.57,2096.0,1518.52,2108.42,0.77,1.81,2015,Cluster_46086.6,True,46086.62,46086.62,142,5.483333333333333
12800.0,,0.344,-22.88,17.36,46086.64,Metal Loss,External,10.0,0.034,,,1.58,1.65,5:05,,,0.7,166.45,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46086.6,True,46086.64,46086.64,142,5.083333333333333
12800.0,,0.344,-23.52,16.72,46087.28,Metal Loss,External,31.0,0.107,,,0.94,1.26,4:26,,,0.7,166.41,,MFL-A/XT,,1160.0,65000.0,,1342.0,1460.64,2028.06,1530.73,2125.38,1532.75,2128.18,0.76,1.83,2015,Metal Loss_46087.3,True,46087.28,46087.28,142,4.433333333333334
12800.0,,0.344,-23.56,16.67,46087.32,Metal Loss,External,20.0,0.069,,,0.87,1.14,5:25,,,0.7,166.41,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.45,2038.9,1539.94,2138.16,1540.38,2138.79,0.75,1.84,2015,Metal Loss_46087.3,True,46087.32,46087.32,142,5.416666666666667
12800.0,,0.344,-23.86,16.38,46087.61,Metal Loss,External,19.0,0.065,,,0.71,1.18,5:24,,,0.7,166.39,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.2,2042.72,,,,,,,2015,Metal Loss_46087.6,True,46087.61,46087.61,142,5.4
12800.0,,0.344,-23.97,16.26,46087.73,Metal Loss,External,10.0,0.034,,,0.94,1.18,4:26,,,0.7,166.38,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46087.7,True,46087.73,46087.73,142,4.433333333333334
12800.0,,0.344,-24.21,16.02,46087.97,Metal Loss,External,13.0,0.045,,,0.83,1.06,4:29,,,0.7,166.37,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.78,2043.53,,,,,,,2015,Metal Loss_46088.0,True,46087.97,46087.97,142,4.483333333333333
12800.0,,0.344,-24.57,15.67,46088.33,Metal Loss,External,14.0,0.048,,,0.79,1.14,5:18,,,0.7,166.35,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.92,2043.73,,,,,,,2015,Metal Loss_46088.3,True,46088.33,46088.33,142,5.3
12800.0,,0.344,-24.76,15.47,46088.52,Metal Loss,External,16.0,0.055,,,0.71,1.22,5:18,,,0.7,166.34,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.08,2043.95,,,,,,,2015,Metal Loss_46088.5,True,46088.52,46088.52,142,5.3
12800.0,,0.344,-24.79,15.45,46088.55,Metal Loss,External,10.0,0.034,,,0.75,1.02,4:30,,,0.7,166.33,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46088.6,True,46088.55,46088.55,142,4.5
12800.0,,0.344,-25.16,15.08,46088.91,Metal Loss,External,13.0,0.045,,,1.38,1.5,5:23,,,0.7,166.31,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.91,2034.0,,,,,,,2015,Metal Loss_46088.9,True,46088.91,46088.91,142,5.383333333333334
12800.0,,0.344,-25.41,14.82,46089.17,Metal Loss,External,11.0,0.038,,,0.51,1.14,5:20,,,0.7,166.29,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46089.2,True,46089.17,46089.17,142,5.333333333333333
12800.0,,0.344,-25.69,14.54,46089.45,Metal Loss,External,17.0,0.058,,,0.98,1.18,4:30,,,0.7,166.28,,MFL-A/XT,,1160.0,65000.0,,1342.0,1467.97,2038.24,,,,,,,2015,Metal Loss_46089.4,True,46089.45,46089.45,142,4.5
12800.0,,0.344,-25.75,14.48,46089.51,Metal Loss,External,12.0,0.041,,,0.91,1.46,5:18,,,0.7,166.27,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46089.5,True,46089.51,46089.51,142,5.3
12800.0,,0.344,-26.07,14.17,46089.83,Metal Loss,External,13.0,0.045,,,0.79,1.3,5:24,,,0.7,166.25,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.26,2044.19,,,,,,,2015,Metal Loss_46089.8,True,46089.83,46089.83,142,5.4
12800.0,,0.344,-26.28,13.96,46090.03,Metal Loss,External,16.0,0.055,,,0.83,1.18,4:28,,,0.7,166.24,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.64,2041.95,,,,,,,2015,Metal Loss_46090.0,True,46090.03,46090.03,142,4.466666666666667
12800.0,,0.344,-26.44,13.8,46090.2,Metal Loss,External,19.0,0.065,,,0.71,1.34,5:19,,,0.7,166.23,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.2,2042.72,,,,,,,2015,Metal Loss_46090.2,True,46090.2,46090.2,142,5.316666666666666
12800.0,,0.344,-27.62,12.61,46091.38,Metal Loss,External,14.0,0.048,,,0.94,1.1,4:39,,,0.7,166.14,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.01,2041.08,,,,,,,2015,Metal Loss_46091.4,True,46091.38,46091.38,142,4.65
12800.0,,0.344,-28.17,12.06,46091.93,Metal Loss,External,14.0,0.048,,,1.18,1.53,4:30,,,0.7,166.1,,MFL-A/XT,,1160.0,65000.0,,1342.0,1466.83,2036.65,,,,,,,2015,Metal Loss_46091.9,True,46091.93,46091.93,142,4.5
12800.0,,0.344,-28.88,11.35,46092.64,Metal Loss,External,10.0,0.034,,,0.32,1.5,4:30,,,0.7,166.05,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46092.6,True,46092.64,46092.64,142,4.5
12800.0,,0.344,-29.01,11.23,46092.77,Metal Loss,External,11.0,0.038,,,2.13,1.58,5:24,,,0.7,166.04,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46092.8,True,46092.77,46092.77,142,5.4
12800.0,,0.344,-29.35,10.88,46093.11,Metal Loss,External,13.0,0.045,,,0.87,1.14,5:27,,,0.7,166.01,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.41,2043.01,,,,,,,2015,Metal Loss_46093.1,True,46093.11,46093.11,142,5.45
12800.0,,0.344,-29.8,10.43,46093.56,Metal Loss,External,11.0,0.038,,,1.97,0.59,4:26,,,0.7,165.98,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46093.6,True,46093.56,46093.56,142,4.433333333333334
12800.0,,0.344,-29.87,10.36,46093.63,Metal Loss,External,17.0,0.058,,,1.42,4.41,4:57,,,0.7,165.97,,MFL-A/XT,,1160.0,65000.0,,1342.0,1460.34,2027.65,,,,,,,2015,Metal Loss_46093.6,True,46093.63,46093.63,142,4.95
12800.0,,0.344,-30.12,10.11,46093.88,Metal Loss,External,19.0,0.065,,,1.34,1.65,5:16,,,0.7,165.95,,MFL-A/XT,,1160.0,65000.0,,1342.0,1459.8,2026.89,,,,,,,2015,Metal Loss_46093.9,True,46093.88,46093.88,142,5.266666666666667
12800.0,,0.344,-30.28,9.95,46094.04,Metal Loss,External,16.0,0.055,,,1.22,1.34,4:29,,,0.7,165.94,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.94,2034.03,,,,,,,2015,Metal Loss_46094.0,True,46094.04,46094.04,142,4.483333333333333
12800.0,,0.344,-30.7,9.53,46094.46,Metal Loss,External,15.0,0.052,,,0.67,1.26,5:12,,,0.7,165.91,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.85,2045.02,,,,,,,2015,Metal Loss_46094.5,True,46094.46,46094.46,142,5.2
