joint_number,joint_length_ft,wall_thickness_in,dist_to_upstream_gw_ft,dist_to_downstream_gw_ft,distance_ft,feature_type,internal_external,depth_pct,depth_in,od_reduction_pct,od_reduction_in,anomaly_length_in,anomaly_width_in,clock_position,comments,Anomalies per Joint,Tool Velocity [ft/s],elevation_ft,Seam Position (TFI),Tool   (TFI),Seam Anomaly  (TFI),mop_psi,smys_psi,Seam Type,design_pressure_psi,B31G Psafe [PSI],B31G Pburst [PSI],safe_pressure_psi,burst_pressure_psi,Effective Area Psafe [PSI],Effective Area Pburst [PSI],erf,rpr,inspection_year,feature_id,is_anomaly,distance_ft_original,distance_ft_aligned
13190.0,21.05,0.344,,,47340.4,Girth Weld,,,,,,,,nan,,4.0,0.7,163.03,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_47340.4,False,47340.4,47340.4
13190.0,,0.344,-0.63,20.41,47341.04,Metal Loss,External,12.0,0.041,,,0.59,1.1,12:50,Recoat,,0.7,163.24,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_47341.0,True,47341.04,47341.04
13190.0,,0.344,-0.79,20.26,47341.19,Metal Loss,External,23.0,0.079,,,0.59,1.65,1:49,Recoat,,0.7,163.29,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.67,2043.38,1543.49,2143.09,1543.87,2143.62,0.75,1.85,2015,Metal Loss_47341.2,True,47341.19,47341.19
13190.0,,0.344,-0.8,20.25,47341.2,Metal Loss,External,17.0,0.058,,,0.59,6.97,4:58,Recoat,,0.7,163.29,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.0,2045.22,,,,,,,2015,Metal Loss_47341.2,True,47341.2,47341.2
13190.0,,0.344,-0.83,20.22,47341.23,Metal Loss,External,62.0,0.213,,,0.98,1.85,3:44,Recoat,,0.7,163.3,,MFL-A/XT,,1160.0,65000.0,,1342.0,1431.96,1988.24,1490.62,2069.68,1502.25,2085.84,0.78,1.78,2015,Metal Loss_47341.2,True,47341.23,47341.23
13190.0,,,,,47341.69,Attachment,,,,,,,,06:00,Repair Marker 2012 Dig #34 Recoat,,,163.45,,,,,,,,,,,,,,,,2015,Attachment_47341.7,False,47341.69,47341.69
13200.0,40.1,0.344,,,47361.45,Girth Weld,,,,,,,,nan,,17.0,0.7,169.48,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_47361.4,False,47361.45,47361.45
13200.0,,0.344,-12.02,28.09,47373.47,Metal Loss,External,14.0,0.048,,,0.43,1.02,12:11,,,0.7,172.9,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.85,2047.79,,,,,,,2015,Metal Loss_47373.5,True,47373.47,47373.47
13200.0,,0.344,-12.1,28.0,47373.55,Metal Loss,External,34.0,0.117,,,1.46,1.26,12:20,,,0.7,172.92,,MFL-A/XT,,1160.0,65000.0,,1342.0,1438.77,1997.7,1504.76,2089.33,1510.1,2096.73,0.77,1.8,2015,Metal Loss_47373.6,True,47373.55,47373.55
13200.0,,0.344,-12.52,27.59,47373.97,Metal Loss,External,43.0,0.148,,,0.94,1.85,12:04,,,0.7,173.04,,MFL-A/XT,,1160.0,65000.0,,1342.0,1452.89,2017.3,1520.74,2111.52,1524.89,2117.27,0.76,1.82,2015,Metal Loss_47374.0,True,47373.97,47373.97
13200.0,,0.344,-12.74,27.36,47374.19,Cluster,External,53.0,0.182,,,1.57,2.7,12:09,,,0.7,173.09,,,,1160.0,65000.0,,1342.0,1398.21,1941.38,1450.3,2013.7,1462.46,2030.59,0.8,1.74,2015,Cluster_47374.2,True,47374.19,47374.19
13200.0,,0.344,-38.92,1.19,47400.36,Cluster,External,41.0,0.141,,,3.26,4.21,5:09,,,0.7,178.84,,,,1160.0,65000.0,,1342.0,1326.98,1842.48,1362.09,1891.22,1442.57,2002.98,0.85,1.63,2015,Cluster_47400.4,True,47400.36,47400.36
13200.0,,0.344,-38.99,1.12,47400.44,Metal Loss,External,15.0,0.052,,,0.83,2.56,4:21,,,0.7,178.85,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.17,2042.68,,,,,,,2015,Metal Loss_47400.4,True,47400.44,47400.44
13200.0,,0.344,-39.02,1.09,47400.46,Metal Loss,External,12.0,0.041,,,0.32,0.59,5:21,,,0.7,178.85,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_47400.5,True,47400.46,47400.46
13200.0,,0.344,-39.04,1.06,47400.49,Metal Loss,External,21.0,0.072,,,1.46,1.61,6:10,,,0.7,178.86,,MFL-A/XT,,1160.0,65000.0,,1342.0,1455.17,2020.47,1524.82,2117.17,1526.25,2119.16,0.76,1.83,2015,Metal Loss_47400.5,True,47400.49,47400.49
13200.0,,0.344,-39.07,1.04,47400.52,Metal Loss,External,17.0,0.058,,,1.89,2.01,2:49,,,0.7,178.86,,MFL-A/XT,,1160.0,65000.0,,1342.0,1450.47,2013.94,,,,,,,2015,Metal Loss_47400.5,True,47400.52,47400.52
13200.0,,0.344,-39.14,0.96,47400.59,Metal Loss,External,18.0,0.062,,,0.47,1.26,4:34,,,0.7,178.87,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.1,2046.75,,,,,,,2015,Metal Loss_47400.6,True,47400.59,47400.59
13200.0,,0.344,-39.21,0.9,47400.66,Metal Loss,External,28.0,0.096,,,0.75,1.22,1:56,,,0.7,178.89,,MFL-A/XT,,1160.0,65000.0,,1342.0,1467.25,2037.23,1538.41,2136.04,1539.44,2137.48,0.75,1.84,2015,Metal Loss_47400.7,True,47400.66,47400.66
13200.0,,0.344,-39.22,0.88,47400.67,Metal Loss,External,12.0,0.041,,,0.67,2.6,9:34,,,0.7,178.89,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_47400.7,True,47400.67,47400.67
13200.0,,0.344,-39.25,0.86,47400.7,Metal Loss,External,12.0,0.041,,,0.94,1.14,7:12,,,0.7,178.89,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_47400.7,True,47400.7,47400.7
13200.0,,0.344,-39.25,0.85,47400.7,Metal Loss,External,16.0,0.055,,,0.51,2.84,6:14,,,0.7,178.89,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.07,2046.71,,,,,,,2015,Metal Loss_47400.7,True,47400.7,47400.7
13200.0,,0.344,-39.26,0.85,47400.71,Metal Loss,External,10.0,0.034,,,0.51,1.85,3:47,,,0.7,178.89,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_47400.7,True,47400.71,47400.71
13200.0,,0.344,-39.26,0.84,47400.71,Metal Loss,External,11.0,0.038,,,0.39,1.53,5:36,,,0.7,178.9,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_47400.7,True,47400.71,47400.71
13200.0,,0.344,-39.27,0.84,47400.71,Metal Loss,External,14.0,0.048,,,0.32,0.59,5:54,,,0.7,178.9,,MFL-A/XT,,1160.0,65000.0,,1342.0,1475.43,2048.6,,,,,,,2015,Metal Loss_47400.7,True,47400.71,47400.71
13210.0,40.04,0.344,,,47401.55,Girth Weld,,,,,,,,nan,,8.0,0.7,179.03,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_47401.6,False,47401.55,47401.55
13210.0,,0.344,-0.79,39.24,47402.35,Metal Loss,External,12.0,0.041,,,1.81,2.48,4:24,,,0.7,179.16,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_47402.3,True,47402.35,47402.35
13210.0,,0.344,-0.81,39.23,47402.36,Metal Loss,External,12.0,0.041,,,0.59,1.97,6:57,,,0.7,179.16,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_47402.4,True,47402.36,47402.36
13210.0,,0.344,-0.82,39.21,47402.38,Metal Loss,External,23.0,0.079,,,0.91,2.01,3:05,,,0.7,179.17,,MFL-A/XT,,1160.0,65000.0,,1342.0,1466.11,2035.65,1537.25,2134.43,1538.1,2135.61,0.75,1.84,2015,Metal Loss_47402.4,True,47402.38,47402.38
13210.0,,0.344,-0.83,39.2,47402.39,Metal Loss,External,15.0,0.052,,,0.87,4.45,1:53,,,0.7,179.17,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.44,2041.68,,,,,,,2015,Metal Loss_47402.4,True,47402.39,47402.39
13210.0,,0.344,-0.84,39.2,47402.39,Metal Loss,External,13.0,0.045,,,0.87,3.15,3:36,,,0.7,179.17,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.41,2043.01,,,,,,,2015,Metal Loss_47402.4,True,47402.39,47402.39
13210.0,,0.344,-0.99,39.05,47402.54,Metal Loss,External,14.0,0.048,,,0.71,1.14,9:39,,,0.7,179.19,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.65,2044.73,,,,,,,2015,Metal Loss_47402.5,True,47402.54,47402.54
13210.0,,0.344,-11.35,28.68,47412.91,Metal Loss,External,52.0,0.179,,,0.32,1.34,6:13,,,0.7,180.79,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.54,2044.59,1544.02,2143.83,1544.81,2144.93,0.75,1.85,2015,Metal Loss_47412.9,True,47412.91,47412.91
13210.0,,0.344,-11.84,28.19,47413.4,Metal Loss,External,19.0,0.065,,,0.47,1.06,6:37,,,0.7,180.86,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.85,2046.41,,,,,,,2015,Metal Loss_47413.4,True,47413.4,47413.4
13220.0,39.92,0.344,,,47441.59,Girth Weld,,,,,,,,nan,,2.0,1.0,183.02,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_47441.6,False,47441.59,47441.59
13220.0,,0.344,-6.98,32.94,47448.57,Metal Loss,External,11.0,0.038,,,0.32,0.59,4:34,,,1.0,183.28,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_47448.6,True,47448.57,47448.57
13220.0,,0.344,-39.02,0.91,47480.61,Metal Loss,External,15.0,0.052,,,0.67,3.03,4:44,,,1.0,183.15,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.73,2044.85,,,,,,,2015,Metal Loss_47480.6,True,47480.61,47480.61
13230.0,40.07,0.344,,,47481.51,Girth Weld,,,,,,,,nan,,1.0,0.7,183.15,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_47481.5,False,47481.51,47481.51
13230.0,,0.344,-0.81,39.26,47482.33,Metal Loss,External,11.0,0.038,,,0.47,1.22,5:07,,,0.7,183.14,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_47482.3,True,47482.33,47482.33
13240.0,40.1,0.344,,,47521.58,Girth Weld,,,,,,,,nan,,,0.7,182.91,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_47521.6,False,47521.58,47521.58
13250.0,22.86,0.344,,,47561.68,Girth Weld,,,,,,,,nan,,,0.7,182.3,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_47561.7,False,47561.68,47561.68
13260.0,40.08,0.344,,,47584.55,Girth Weld,,,,,,,,nan,,5.0,0.7,182.17,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_47584.6,False,47584.55,47584.55
13260.0,,0.344,-39.0,1.08,47623.55,Cluster,External,26.0,0.089,,,1.91,4.84,6:01,,,0.7,181.69,,,,1160.0,65000.0,,1342.0,1434.66,1992.0,1500.45,2083.33,1514.57,2102.94,0.77,1.8,2015,Cluster_47623.6,True,47623.55,47623.55
13260.0,,0.344,-39.12,0.96,47623.67,Metal Loss,External,13.0,0.045,,,0.43,1.3,4:42,,,0.7,181.68,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.95,2047.93,,,,,,,2015,Metal Loss_47623.7,True,47623.67,47623.67
13260.0,,0.344,-39.12,0.96,47623.67,Metal Loss,External,19.0,0.065,,,1.34,3.46,5:06,,,0.7,181.68,,MFL-A/XT,,1160.0,65000.0,,1342.0,1459.8,2026.89,,,,,,,2015,Metal Loss_47623.7,True,47623.67,47623.67
13260.0,,0.344,-39.18,0.91,47623.72,Metal Loss,External,23.0,0.079,,,0.55,1.14,7:46,,,0.7,181.68,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.35,2044.32,1544.24,2144.15,1544.57,2144.59,0.75,1.85,2015,Metal Loss_47623.7,True,47623.72,47623.72
13260.0,,0.344,-39.18,0.9,47623.73,Metal Loss,External,18.0,0.062,,,0.59,1.42,4:04,,,0.7,181.68,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.79,2044.93,,,,,,,2015,Metal Loss_47623.7,True,47623.73,47623.73
13270.0,40.05,0.344,,,47624.63,Girth Weld,,,,,,,,nan,,,0.7,181.65,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_47624.6,False,47624.63,47624.63
13280.0,39.38,0.344,,,47664.68,Girth Weld,,,,,,,,nan,,,0.7,180.33,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_47664.7,False,47664.68,47664.68
13290.0,22.15,0.344,,,47704.06,Girth Weld,,,,,,,,nan,,,0.7,178.72,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_47704.1,False,47704.06,47704.06
13290.0,,,,,47724.31,Attachment,,,,,,,,06:00,Repair Marker,,,177.6,,,,,,,,,,,,,,,,2015,Attachment_47724.3,False,47724.31,47724.31
13290.0,,,,,47725.08,Area Start Sleeve,,,,,,,,nan,2012 Dig #35,,,177.53,,,,,,,,,,,,,,,,2015,Area Start Sleeve_47725.1,False,47725.08,47725.08
13300.0,36.17,0.344,,,47726.21,Girth Weld,,,,,,,,nan,,1.0,0.7,177.41,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_47726.2,False,47726.21,47726.21
13300.0,,0.344,0.0,36.17,47726.21,Dent,,,,1.2,0.288,2.89,11.17,6:05,near girth weld Sleeved,,0.7,177.41,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Dent_47726.2,True,47726.21,47726.21
13300.0,,,,,47727.57,Area End Sleeve,,,,,,,,nan,2012 Dig #35,,,177.24,,,,,,,,,,,,,,,,2015,Area End Sleeve_47727.6,False,47727.57,47727.57
13300.0,,,,,47728.43,Attachment,,,,,,,,06:00,Repair Marker,,,177.12,,,,,,,,,,,,,,,,2015,Attachment_47728.4,False,47728.43,47728.43
13310.0,7.64,0.5,,,47762.38,Girth Weld,,,,,,,,nan,,,0.7,172.23,,,,1160.0,60000.0,,1800.0,,,,,,,,,2015,Girth Weld_47762.4,False,47762.38,47762.38
13310.0,,,,,47766.4,Bend,,,,,,,,nan,5.6D -  18Â° - Sag,,,171.92,,,,,,,,,,,,,,,,2015,Bend_47766.4,False,47766.4,47766.4
13320.0,10.18,0.344,,,47770.02,Girth Weld,,,,,,,,nan,,1.0,0.7,172.64,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_47770.0,False,47770.02,47770.02
13320.0,,0.344,-10.06,0.12,47780.08,Metal Loss,External,10.0,0.034,,,0.75,1.81,1:06,affecting girth weld,,0.7,175.11,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_47780.1,True,47780.08,47780.08
13330.0,40.12,0.344,,,47780.2,Girth Weld,,,,,,,,nan,,,0.7,175.14,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_47780.2,False,47780.2,47780.2
13340.0,40.02,0.344,,,47820.32,Girth Weld,,,,,,,,nan,,,1.0,183.44,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_47820.3,False,47820.32,47820.32
13350.0,40.01,0.344,,,47860.35,Girth Weld,,,,,,,,nan,,,0.7,187.01,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_47860.3,False,47860.35,47860.35
13350.0,,,,,47872.31,Above Ground Marker,,,,,,,,nan,AGM#19 AT A/M LF 9/ ON ROW,,,187.52,,,,,,,,,,,,,,,,2015,Above Ground Marker_47872.3,False,47872.31,47872.31
13360.0,40.05,0.344,,,47900.35,Girth Weld,,,,,,,,nan,,,0.7,188.7,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_47900.3,False,47900.35,47900.35
13370.0,40.05,0.344,,,47940.4,Girth Weld,,,,,,,,nan,,,0.7,189.92,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_47940.4,False,47940.4,47940.4
13380.0,40.04,0.344,,,47980.45,Girth Weld,,,,,,,,nan,,,0.7,190.31,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_47980.4,False,47980.45,47980.45
13390.0,40.07,0.344,,,48020.49,Girth Weld,,,,,,,,nan,,,0.7,189.96,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_48020.5,False,48020.49,48020.49
13400.0,40.08,0.344,,,48060.57,Girth Weld,,,,,,,,nan,,,0.7,189.53,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_48060.6,False,48060.57,48060.57
13410.0,10.97,0.344,,,48100.65,Girth Weld,,,,,,,,nan,,,0.7,188.46,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_48100.7,False,48100.65,48100.65
13420.0,15.91,0.344,,,48111.62,Girth Weld,,,,,,,,nan,,,0.7,188.05,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_48111.6,False,48111.62,48111.62
13430.0,39.99,0.344,,,48127.52,Girth Weld,,,,,,,,nan,,,0.7,187.37,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_48127.5,False,48127.52,48127.52
13440.0,13.02,0.344,,,48167.51,Girth Weld,,,,,,,,nan,,,0.7,185.46,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_48167.5,False,48167.51,48167.51
13450.0,40.17,0.344,,,48180.54,Girth Weld,,,,,,,,nan,,,0.7,184.77,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_48180.5,False,48180.54,48180.54
13460.0,40.19,0.344,,,48220.7,Girth Weld,,,,,,,,nan,,,0.7,180.11,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_48220.7,False,48220.7,48220.7
13470.0,40.11,0.344,,,48260.89,Girth Weld,,,,,,,,nan,,,0.7,171.84,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_48260.9,False,48260.89,48260.89
13480.0,40.02,0.344,,,48301.0,Girth Weld,,,,,,,,nan,,,0.7,158.21,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_48301.0,False,48301.0,48301.0
13490.0,40.03,0.344,,,48341.03,Girth Weld,,,,,,,,nan,,,0.7,144.34,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_48341.0,False,48341.03,48341.03
13500.0,40.05,0.344,,,48381.05,Girth Weld,,,,,,,,nan,,,0.7,131.85,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_48381.1,False,48381.05,48381.05
13510.0,40.08,0.344,,,48421.1,Girth Weld,,,,,,,,nan,,,0.7,120.59,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_48421.1,False,48421.1,48421.1
13520.0,40.05,0.344,,,48461.19,Girth Weld,,,,,,,,nan,,,0.7,113.17,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_48461.2,False,48461.19,48461.19
13530.0,39.91,0.344,,,48501.24,Girth Weld,,,,,,,,nan,,,0.7,111.31,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_48501.2,False,48501.24,48501.24
13540.0,40.02,0.344,,,48541.15,Girth Weld,,,,,,,,nan,,,0.7,110.81,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_48541.2,False,48541.15,48541.15
13550.0,8.29,0.344,,,48581.16,Girth Weld,,,,,,,,nan,,,0.7,110.41,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_48581.2,False,48581.16,48581.16
13560.0,10.83,0.5,,,48589.45,Girth Weld,,,,,,,,nan,,,1.0,110.53,,,,1160.0,60000.0,,1800.0,,,,,,,,,2015,Girth Weld_48589.4,False,48589.45,48589.45
13560.0,,,,,48594.98,Bend,,,,,,,,nan,5.8D -  32Â° - Over,,,109.88,,,,,,,,,,,,,,,,2015,Bend_48595.0,False,48594.98,48594.98
13570.0,7.87,0.344,,,48600.28,Girth Weld,,,,,,,,nan,,3.0,0.7,106.98,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_48600.3,False,48600.28,48600.28
13570.0,,0.344,-7.02,0.85,48607.3,Metal Loss,External,12.0,0.041,,,1.42,1.77,7:55,,,0.7,102.54,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_48607.3,True,48607.3,48607.3
13570.0,,0.344,-7.6,0.27,48607.89,Metal Loss,External,14.0,0.048,,,1.06,5.79,5:49,near girth weld,,0.7,102.18,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.64,2039.17,,,,,,,2015,Metal Loss_48607.9,True,48607.89,48607.89
13570.0,,0.344,-7.64,0.23,48607.92,Metal Loss,External,18.0,0.062,,,0.94,4.61,4:05,near girth weld,,0.7,102.16,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.01,2038.3,,,,,,,2015,Metal Loss_48607.9,True,48607.92,48607.92
13580.0,10.88,0.5,,,48608.15,Girth Weld,,,,,,,,nan,,,1.0,102.01,,,,1160.0,60000.0,,1800.0,,,,,,,,,2015,Girth Weld_48608.2,False,48608.15,48608.15
13580.0,,,,,48613.4,Bend,,,,,,,,nan,5.3D -  40Â° - Sag,,,99.18,,,,,,,,,,,,,,,,2015,Bend_48613.4,False,48613.4,48613.4
13590.0,27.58,0.344,,,48619.03,Girth Weld,,,,,,,,nan,,,0.7,98.6,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_48619.0,False,48619.03,48619.03
13600.0,10.97,0.5,,,48646.6,Girth Weld,,,,,,,,nan,,,0.7,99.31,,,,1160.0,60000.0,,1800.0,,,,,,,,,2015,Girth Weld_48646.6,False,48646.6,48646.6
13600.0,,,,,48652.3,Bend,,,,,,,,nan,5.9D -  31Â° - Sag,,,100.17,,,,,,,,,,,,,,,,2015,Bend_48652.3,False,48652.3,48652.3
13610.0,9.94,0.344,,,48657.57,Girth Weld,,,,,,,,nan,,,0.7,103.2,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_48657.6,False,48657.57,48657.57
13620.0,8.97,0.5,,,48667.51,Girth Weld,,,,,,,,nan,,,0.7,109.91,,,,1160.0,60000.0,,1800.0,,,,,,,,,2015,Girth Weld_48667.5,False,48667.51,48667.51
13620.0,,,,,48671.93,Bend,,,,,,,,nan,5.1D -  31Â° - Over,,,112.62,,,,,,,,,,,,,,,,2015,Bend_48671.9,False,48671.93,48671.93
13630.0,14.98,0.344,,,48676.48,Girth Weld,,,,,,,,nan,,,1.0,113.9,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_48676.5,False,48676.48,48676.48
13640.0,40.14,0.344,,,48691.46,Girth Weld,,,,,,,,nan,,,0.7,117.07,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_48691.5,False,48691.46,48691.46
13650.0,40.1,0.344,,,48731.61,Girth Weld,,,,,,,,nan,,,0.7,127.8,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_48731.6,False,48731.61,48731.61
13660.0,40.04,0.344,,,48771.71,Girth Weld,,,,,,,,nan,,,1.0,145.99,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_48771.7,False,48771.71,48771.71
13670.0,39.93,0.344,,,48811.75,Girth Weld,,,,,,,,nan,,,1.0,165.67,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_48811.8,False,48811.75,48811.75
13680.0,20.02,0.344,,,48851.68,Girth Weld,,,,,,,,nan,,,0.7,188.4,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_48851.7,False,48851.68,48851.68
13690.0,9.67,0.5,,,48871.7,Girth Weld,,,,,,,,nan,,,0.7,200.1,,,,1160.0,60000.0,,1800.0,,,,,,,,,2015,Girth Weld_48871.7,False,48871.7,48871.7
13690.0,,,,,48876.99,Bend,,,,,,,,nan,5.4D -  27Â° - Over,,,202.66,,,,,,,,,,,,,,,,2015,Bend_48877.0,False,48876.99,48876.99
13700.0,29.29,0.344,,,48881.37,Girth Weld,,,,,,,,nan,,4.0,1.0,203.11,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_48881.4,False,48881.37,48881.37
13700.0,,0.344,-0.79,28.5,48882.16,Cluster,External,59.0,0.203,,,2.75,2.39,5:14,,,1.0,203.14,,,,1160.0,65000.0,,1342.0,1276.7,1772.66,1285.87,1785.4,1417.4,1968.03,0.9,1.54,2015,Cluster_48882.2,True,48882.16,48882.16
13700.0,,0.344,-0.8,28.49,48882.17,Metal Loss,External,12.0,0.041,,,0.43,0.67,6:05,,,1.0,203.14,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_48882.2,True,48882.17,48882.17
13700.0,,0.344,-0.89,28.4,48882.26,Cluster,External,43.0,0.148,,,1.92,1.34,6:20,,,1.0,203.14,,,,1160.0,65000.0,,1342.0,1396.14,1938.5,1450.84,2014.46,1498.42,2080.51,0.8,1.74,2015,Cluster_48882.3,True,48882.26,48882.26
13700.0,,0.344,-0.99,28.3,48882.36,Metal Loss,External,13.0,0.045,,,0.79,1.22,5:53,,,1.0,203.15,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.26,2044.19,,,,,,,2015,Metal Loss_48882.4,True,48882.36,48882.36
13710.0,39.83,0.344,,,48910.66,Girth Weld,,,,,,,,nan,,1.0,1.0,204.62,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_48910.7,False,48910.66,48910.66
13710.0,,0.344,-24.33,15.5,48934.99,Dent,,,,1.8,0.432,11.37,5.59,5:10,,,1.0,206.45,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Dent_48935.0,True,48934.99,48934.99
13720.0,40.07,0.344,,,48950.49,Girth Weld,,,,,,,,nan,,,0.7,207.43,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_48950.5,False,48950.49,48950.49
13730.0,40.02,0.344,,,48990.55,Girth Weld,,,,,,,,nan,,,0.7,209.28,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_48990.6,False,48990.55,48990.55
13740.0,40.02,0.344,,,49030.58,Girth Weld,,,,,,,,nan,,,0.7,209.5,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_49030.6,False,49030.58,49030.58
13750.0,40.03,0.344,,,49070.6,Girth Weld,,,,,,,,nan,,,0.7,209.37,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_49070.6,False,49070.6,49070.6
13760.0,40.01,0.344,,,49110.63,Girth Weld,,,,,,,,nan,,,1.0,209.53,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_49110.6,False,49110.63,49110.63
13770.0,40.08,0.344,,,49150.64,Girth Weld,,,,,,,,nan,,1.0,0.7,210.38,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_49150.6,False,49150.64,49150.64
